CBF,In,Out,Nº,Clube
122714,00:00 - 1T,45:00 - 2T,1,Chapecoense/SC
151033,00:00 - 1T,45:00 - 2T,1,Oeste/SP
352647,00:00 - 1T,45:00 - 2T,2,Chapecoense/SC
303170,00:00 - 1T,45:00 - 2T,2,Oeste/SP
160686,00:00 - 1T,45:00 - 2T,3,Chapecoense/SC
133323,00:00 - 1T,45:00 - 2T,3,Oeste/SP
170698,00:00 - 1T,45:00 - 2T,4,Chapecoense/SC
291723,00:00 - 1T,45:00 - 2T,4,Oeste/SP
145244,00:00 - 1T,45:00 - 2T,5,Chapecoense/SC
154599,00:00 - 1T,45:00 - 2T,5,Oeste/SP
187597,00:00 - 1T,45:00 - 2T,6,Chapecoense/SC
161974,00:00 - 1T,45:00 - 2T,6,Oeste/SP
188803,00:00 - 1T,45:00 - 2T,7,Chapecoense/SC
179975,00:00 - 1T,45:00 - 2T,7,Oeste/SP
295119,00:00 - 1T,45:00 - 2T,8,Chapecoense/SC
320318,00:00 - 1T,45:00 - 2T,8,Oeste/SP
158402,00:00 - 1T,45:00 - 2T,9,Chapecoense/SC
172061,00:00 - 1T,45:00 - 2T,9,Oeste/SP
137206,00:00 - 1T,45:00 - 2T,10,Chapecoense/SC
316034,00:00 - 1T,45:00 - 2T,10,Oeste/SP
174372,00:00 - 1T,45:00 - 2T,11,Chapecoense/SC
181715,00:00 - 1T,45:00 - 2T,11,Oeste/SP
