CBF,In,Out,Nº,Clube
151033,00:00 - 1T,45:00 - 2T,1,Oeste/SP
168281,00:00 - 1T,45:00 - 2T,1,Paraná/PR
303170,00:00 - 1T,45:00 - 2T,2,Oeste/SP
296748,00:00 - 1T,45:00 - 2T,2,Paraná/PR
133323,00:00 - 1T,45:00 - 2T,3,Oeste/SP
137590,00:00 - 1T,45:00 - 2T,3,Paraná/PR
291797,00:00 - 1T,45:00 - 2T,4,Oeste/SP
176451,00:00 - 1T,45:00 - 2T,4,Paraná/PR
154599,00:00 - 1T,45:00 - 2T,5,Oeste/SP
160480,00:00 - 1T,45:00 - 2T,5,Paraná/PR
166141,00:00 - 1T,45:00 - 2T,6,Oeste/SP
171807,00:00 - 1T,45:00 - 2T,6,Paraná/PR
320318,00:00 - 1T,45:00 - 2T,7,Oeste/SP
176720,00:00 - 1T,45:00 - 2T,7,Paraná/PR
161974,00:00 - 1T,45:00 - 2T,8,Oeste/SP
162278,00:00 - 1T,45:00 - 2T,8,Paraná/PR
172061,00:00 - 1T,45:00 - 2T,9,Oeste/SP
431017,00:00 - 1T,45:00 - 2T,9,Paraná/PR
191513,00:00 - 1T,45:00 - 2T,10,Oeste/SP
130978,00:00 - 1T,45:00 - 2T,10,Paraná/PR
316034,00:00 - 1T,45:00 - 2T,11,Oeste/SP
350039,00:00 - 1T,45:00 - 2T,11,Paraná/PR
