CBF,Time,Type,Game
178361,05:00 - 1T,NR,002
150176,25:00 - 2T,NR,004
374303,22:00 - 1T,FT,005
147010,28:00 - 1T,NR,006
147010,44:00 - 1T,NR,006
185126,34:00 - 2T,NR,006
174602,39:00 - 2T,NR,006
375634,41:00 - 2T,PN,006
147010,07:00 - 2T,NR,012
313426,12:00 - 2T,FT,012
167958,14:00 - 2T,NR,012
147010,38:00 - 2T,PN,012
154497,09:00 - 1T,NR,015
540839,31:00 - 2T,PN,015
295792,35:00 - 1T,NR,017
162393,41:00 - 2T,NR,017
295792,43:00 - 2T,NR,017
172404,08:00 - 2T,NR,018
175557,23:00 - 1T,NR,019
175557,32:00 - 1T,NR,019
413248,18:00 - 1T,NR,021
294769,12:00 - 2T,NR,021
316754,27:00 - 2T,NR,021
346636,12:00 - 2T,CT,027
186142,18:00 - 2T,NR,028
291780,34:00 - 2T,NR,028
344841,23:00 - 1T,NR,032
171788,43:00 - 1T,NR,032
312015,28:00 - 2T,NR,032
292833,37:00 - 1T,NR,033
188960,38:00 - 2T,CT,033
152788,11:00 - 1T,NR,034
175557,21:00 - 1T,CT,034
320593,42:00 - 1T,NR,034
148994,05:00 - 2T,NR,037
184364,11:00 - 1T,NR,038
379065,38:00 - 1T,NR,039
409960,22:00 - 2T,PN,039
355362,38:00 - 2T,NR,040
307245,38:00 - 1T,NR,042
151437,15:00 - 1T,NR,044
292205,36:00 - 2T,NR,046
431525,01:00 - 1T,NR,050
178486,+4 - 1T,NR,050
178486,09:00 - 2T,NR,050
389307,11:00 - 2T,NR,050
300140,27:00 - 2T,NR,050
293712,38:00 - 2T,NR,050
161745,45:00 - 2T,NR,050
169945,22:00 - 1T,NR,052
307277,+1 - 1T,NR,054
292942,44:00 - 2T,NR,054
335599,25:00 - 2T,NR,055
292357,21:00 - 1T,NR,059
184833,25:00 - 1T,NR,059
152954,29:00 - 1T,PN,059
178620,41:00 - 1T,NR,059
316689,44:00 - 1T,NR,059
152954,+2 - 1T,PN,059
143841,28:00 - 2T,NR,059
161625,31:00 - 2T,FT,059
409960,+4 - 2T,NR,060
355362,02:00 - 1T,NR,062
355362,06:00 - 1T,NR,062
184704,19:00 - 1T,NR,062
178875,28:00 - 2T,NR,062
178178,41:00 - 1T,NR,063
320930,20:00 - 2T,NR,063
310312,42:00 - 2T,NR,063
294382,44:00 - 1T,NR,064
402984,20:00 - 2T,NR,064
363926,40:00 - 1T,NR,066
339900,29:00 - 2T,NR,066
154144,02:00 - 2T,NR,068
161625,25:00 - 1T,NR,069
178472,37:00 - 1T,NR,069
150176,02:00 - 2T,NR,069
161625,06:00 - 2T,NR,069
291708,25:00 - 2T,NR,069
389307,06:00 - 1T,NR,071
174223,19:00 - 1T,NR,071
511616,23:00 - 2T,NR,071
343235,+4 - 2T,NR,071
337172,23:00 - 1T,PN,073
337172,31:00 - 1T,NR,073
337172,38:00 - 1T,PN,073
363229,02:00 - 2T,NR,073
295792,34:00 - 1T,NR,078
307245,30:00 - 2T,NR,078
155991,43:00 - 2T,NR,081
291738,28:00 - 1T,NR,082
173180,+1 - 1T,NR,082
147010,06:00 - 2T,NR,082
291738,20:00 - 2T,NR,082
292132,23:00 - 1T,NR,084
307735,27:00 - 1T,NR,084
190389,07:00 - 2T,NR,084
292132,43:00 - 2T,NR,084
409960,44:00 - 1T,NR,090
146817,06:00 - 2T,NR,090
170812,07:00 - 1T,NR,092
521990,20:00 - 1T,NR,092
521990,09:00 - 2T,PN,092
317751,32:00 - 2T,NR,092
431525,19:00 - 1T,NR,094
431525,27:00 - 1T,NR,094
168441,33:00 - 1T,NR,100
542125,24:00 - 2T,NR,100
346745,26:00 - 1T,NR,101
507462,36:00 - 1T,NR,101
147010,07:00 - 2T,NR,101
301087,08:00 - 1T,NR,103
185126,21:00 - 1T,NR,103
310596,08:00 - 1T,NR,106
316754,14:00 - 1T,NR,106
295792,24:00 - 2T,NR,106
161437,25:00 - 2T,NR,106
178875,28:00 - 2T,NR,106
178486,02:00 - 1T,NR,112
146817,44:00 - 1T,NR,112
553190,19:00 - 2T,NR,112
294382,38:00 - 2T,NR,112
363926,44:00 - 2T,NR,112
540981,06:00 - 1T,NR,113
185301,41:00 - 1T,NR,113
305555,23:00 - 2T,FT,113
389228,38:00 - 2T,NR,113
165524,44:00 - 2T,NR,113
553612,35:00 - 2T,NR,115
316640,02:00 - 1T,NR,116
178095,39:00 - 1T,NR,116
155840,07:00 - 2T,PN,116
540839,01:00 - 1T,NR,120
152954,+1 - 1T,NR,120
148994,02:00 - 2T,NR,120
337172,27:00 - 2T,PN,120
540839,32:00 - 2T,NR,120
540905,43:00 - 2T,NR,120
353824,44:00 - 2T,NR,120
306616,07:00 - 2T,NR,122
146817,19:00 - 1T,NR,124
337172,01:00 - 1T,NR,126
316754,17:00 - 1T,NR,126
185012,03:00 - 2T,NR,126
507462,14:00 - 2T,NR,127
171975,33:00 - 2T,NR,127
318254,34:00 - 2T,NR,127
