CBF,In,Out,Nº,Clube
159209,00:00 - 1T,45:00 - 2T,1,Chapecoense/SC
305735,00:00 - 1T,45:00 - 2T,1,Criciuma/SC
352647,00:00 - 1T,45:00 - 2T,2,Chapecoense/SC
294785,00:00 - 1T,INT,2,Criciuma/SC
160686,00:00 - 1T,45:00 - 2T,3,Chapecoense/SC
326727,00:00 - 1T,45:00 - 2T,3,Criciuma/SC
328680,00:00 - 1T,45:00 - 2T,4,Chapecoense/SC
293529,00:00 - 1T,45:00 - 2T,4,Criciuma/SC
169938,00:00 - 1T,45:00 - 2T,5,Chapecoense/SC
175242,00:00 - 1T,45:00 - 2T,5,Criciuma/SC
180179,00:00 - 1T,45:00 - 2T,6,Chapecoense/SC
175878,00:00 - 1T,45:00 - 2T,6,Criciuma/SC
162278,00:00 - 1T,45:00 - 2T,7,Chapecoense/SC
164019,00:00 - 1T,45:00 - 2T,7,Criciuma/SC
294712,00:00 - 1T,14:00 - 2T,8,Chapecoense/SC
291468,00:00 - 1T,INT,8,Criciuma/SC
306149,00:00 - 1T,45:00 - 2T,9,Chapecoense/SC
148961,00:00 - 1T,45:00 - 2T,9,Criciuma/SC
161437,00:00 - 1T,45:00 - 2T,10,Chapecoense/SC
140653,00:00 - 1T,45:00 - 2T,10,Criciuma/SC
174372,00:00 - 1T,23:00 - 2T,11,Chapecoense/SC
292592,00:00 - 1T,33:00 - 2T,11,Criciuma/SC
136730,INT,45 - 2T,20,Criciuma/SC
170077,INT,45 - 2T,14,Criciuma/SC
145244,14:00 - 2T,45 - 2T,17,Chapecoense/SC
191433,23:00 - 2T,45 - 2T,22,Chapecoense/SC
310101,33:00 - 2T,45 - 2T,18,Criciuma/SC
