CBF,In,Out,Nº,Clube
157264,00:00 - 1T,45:00 - 2T,1,Bahia/BA
137377,00:00 - 1T,45:00 - 2T,25,Palmeiras/SP
296748,00:00 - 1T,45:00 - 2T,2,Bahia/BA
507274,00:00 - 1T,45:00 - 2T,2,Palmeiras/SP
309265,00:00 - 1T,45:00 - 2T,4,Bahia/BA
179697,00:00 - 1T,45:00 - 2T,10,Palmeiras/SP
160379,00:00 - 1T,18:00 - 2T,5,Bahia/BA
170540,00:00 - 1T,45:00 - 2T,11,Palmeiras/SP
170114,00:00 - 1T,45:00 - 2T,8,Bahia/BA
507272,00:00 - 1T,18:00 - 2T,14,Palmeiras/SP
185126,00:00 - 1T,45:00 - 2T,9,Bahia/BA
334195,00:00 - 1T,39:00 - 2T,23,Palmeiras/SP
146526,00:00 - 1T,45:00 - 2T,14,Bahia/BA
172123,00:00 - 1T,45:00 - 2T,26,Palmeiras/SP
181281,00:00 - 1T,INT,15,Bahia/BA
181254,00:00 - 1T,31:00 - 2T,27,Palmeiras/SP
459687,00:00 - 1T,45:00 - 2T,17,Bahia/BA
309431,00:00 - 1T,45:00 - 2T,35,Palmeiras/SP
181106,00:00 - 1T,45:00 - 2T,88,Bahia/BA
317706,00:00 - 1T,45:00 - 2T,53,Palmeiras/SP
130166,00:00 - 1T,21:00 - 2T,99,Bahia/BA
376586,00:00 - 1T,45:00 - 2T,54,Palmeiras/SP
188231,INT,45 - 2T,7,Bahia/BA
302196,18:00 - 2T,45 - 2T,93,Bahia/BA
176908,18:00 - 2T,45 - 2T,17,Palmeiras/SP
166253,21:00 - 2T,45 - 2T,10,Bahia/BA
509926,31:00 - 2T,45 - 2T,20,Palmeiras/SP
174167,39:00 - 2T,45 - 2T,33,Palmeiras/SP
