CBF,In,Out,Nº,Clube
137377,00:00 - 1T,45:00 - 2T,25,Palmeiras/SP
156439,00:00 - 1T,45:00 - 2T,1,Ceará/CE
161301,00:00 - 1T,45:00 - 2T,3,Palmeiras/SP
184247,00:00 - 1T,23:00 - 2T,2,Ceará/CE
447207,00:00 - 1T,45:00 - 2T,5,Palmeiras/SP
175138,00:00 - 1T,45:00 - 2T,3,Ceará/CE
182684,00:00 - 1T,45:00 - 2T,6,Palmeiras/SP
327667,00:00 - 1T,45:00 - 2T,4,Ceará/CE
145298,00:00 - 1T,32:00 - 2T,13,Palmeiras/SP
155201,00:00 - 1T,45:00 - 2T,5,Ceará/CE
178095,00:00 - 1T,45:00 - 2T,14,Palmeiras/SP
151689,00:00 - 1T,45:00 - 2T,6,Ceará/CE
162907,00:00 - 1T,45:00 - 2T,18,Palmeiras/SP
175721,00:00 - 1T,38:00 - 2T,7,Ceará/CE
305977,00:00 - 1T,INT,20,Palmeiras/SP
169114,00:00 - 1T,45:00 - 2T,8,Ceará/CE
152463,00:00 - 1T,45:00 - 2T,33,Palmeiras/SP
135893,00:00 - 1T,45:00 - 2T,9,Ceará/CE
343235,00:00 - 1T,45:00 - 2T,38,Palmeiras/SP
159768,00:00 - 1T,12:00 - 2T,10,Ceará/CE
179098,00:00 - 1T,39:00 - 2T,40,Palmeiras/SP
120743,00:00 - 1T,45:00 - 2T,11,Ceará/CE
165544,INT,45 - 2T,28,Palmeiras/SP
156137,12:00 - 2T,45 - 2T,15,Ceará/CE
168982,23:00 - 2T,45 - 2T,18,Ceará/CE
318907,32:00 - 2T,45 - 2T,44,Palmeiras/SP
295845,38:00 - 2T,45 - 2T,14,Ceará/CE
179697,39:00 - 2T,45 - 2T,10,Palmeiras/SP
