CBF,In,Out,Nº,Clube
155508,00:00 - 1T,45:00 - 2T,1,Vitória/BA
153784,00:00 - 1T,45:00 - 2T,1,Criciuma/SC
169529,00:00 - 1T,45:00 - 2T,2,Vitória/BA
295880,00:00 - 1T,45:00 - 2T,2,Criciuma/SC
177152,00:00 - 1T,45:00 - 2T,3,Vitória/BA
175475,00:00 - 1T,45:00 - 2T,3,Criciuma/SC
183874,00:00 - 1T,45:00 - 2T,4,Vitória/BA
165264,00:00 - 1T,45:00 - 2T,4,Criciuma/SC
145528,00:00 - 1T,45:00 - 2T,5,Vitória/BA
175242,00:00 - 1T,45:00 - 2T,5,Criciuma/SC
145923,00:00 - 1T,45:00 - 2T,6,Vitória/BA
183840,00:00 - 1T,45:00 - 2T,6,Criciuma/SC
188231,00:00 - 1T,45:00 - 2T,7,Vitória/BA
176375,00:00 - 1T,45:00 - 2T,7,Criciuma/SC
295769,00:00 - 1T,45:00 - 2T,8,Vitória/BA
181803,00:00 - 1T,45:00 - 2T,8,Criciuma/SC
175747,00:00 - 1T,45:00 - 2T,9,Vitória/BA
139659,00:00 - 1T,45:00 - 2T,9,Criciuma/SC
431054,00:00 - 1T,45:00 - 2T,10,Vitória/BA
164019,00:00 - 1T,45:00 - 2T,10,Criciuma/SC
293180,00:00 - 1T,45:00 - 2T,11,Vitória/BA
161253,00:00 - 1T,45:00 - 2T,11,Criciuma/SC
