CBF,In,Out,Nº,Clube
155508,00:00 - 1T,45:00 - 2T,1,Vitória/BA
146379,00:00 - 1T,45:00 - 2T,1,VascodaGama/RJ
183977,00:00 - 1T,45:00 - 2T,2,Vitória/BA
186825,00:00 - 1T,45:00 - 2T,2,VascodaGama/RJ
177152,00:00 - 1T,45:00 - 2T,3,Vitória/BA
430895,00:00 - 1T,45:00 - 2T,6,VascodaGama/RJ
312462,00:00 - 1T,45:00 - 2T,4,Vitória/BA
170095,00:00 - 1T,45:00 - 2T,8,VascodaGama/RJ
173602,00:00 - 1T,45:00 - 2T,6,Vitória/BA
402413,00:00 - 1T,45:00 - 2T,11,VascodaGama/RJ
188231,00:00 - 1T,45:00 - 2T,7,Vitória/BA
307406,00:00 - 1T,45:00 - 2T,14,VascodaGama/RJ
431054,00:00 - 1T,45:00 - 2T,8,Vitória/BA
143841,00:00 - 1T,45:00 - 2T,19,VascodaGama/RJ
164237,00:00 - 1T,45:00 - 2T,9,Vitória/BA
357424,00:00 - 1T,45:00 - 2T,21,VascodaGama/RJ
158893,00:00 - 1T,45:00 - 2T,10,Vitória/BA
156194,00:00 - 1T,45:00 - 2T,33,VascodaGama/RJ
371689,00:00 - 1T,45:00 - 2T,11,Vitória/BA
167111,00:00 - 1T,45:00 - 2T,84,VascodaGama/RJ
321622,00:00 - 1T,45:00 - 2T,12,Vitória/BA
175011,00:00 - 1T,45:00 - 2T,87,VascodaGama/RJ
