Game,Home,Away
001,Guarani/SP,Figueirense/SC
002,Botafogo/SP,Vitória/BA
003,SãoBento/SP,Atlético/GO
004,VilaNova/GO,Paraná/PR
005,Coritiba/PR,PontePreta/SP
006,Operario/PR,América/MG
007,Criciúma/SC,Cuiabá/MT
008,Brasil/RS,Bragantino/SP
009,Sport/PE,Oeste/SP
010,Crb/AL,Londrina/PR
011,PontePreta/SP,Criciúma/SC
012,Bragantino/SP,Sport/PE
013,Oeste/SP,Guarani/SP
014,Atlético/GO,Coritiba/PR
015,Paraná/PR,Crb/AL
016,Londrina/PR,Brasil/RS
017,Figueirense/SC,SãoBento/SP
018,América/MG,Botafogo/SP
019,Vitória/BA,VilaNova/GO
020,Cuiabá/MT,Operario/PR
021,Guarani/SP,Vitória/BA
022,Bragantino/SP,Atlético/GO
023,SãoBento/SP,Botafogo/SP
024,VilaNova/GO,PontePreta/SP
025,Coritiba/PR,Londrina/PR
026,Operario/PR,Oeste/SP
027,Criciúma/SC,América/MG
028,Brasil/RS,Crb/AL
029,Sport/PE,Figueirense/SC
030,Cuiabá/MT,Paraná/PR
031,PontePreta/SP,Operario/PR
032,Botafogo/SP,VilaNova/GO
033,Oeste/SP,Cuiabá/MT
034,Atlético/GO,Criciúma/SC
035,Paraná/PR,Guarani/SP
036,Londrina/PR,Bragantino/SP
037,Figueirense/SC,Brasil/RS
038,América/MG,Sport/PE
039,Vitória/BA,SãoBento/SP
040,Crb/AL,Coritiba/PR
041,PontePreta/SP,Paraná/PR
042,Bragantino/SP,Figueirense/SC
043,SãoBento/SP,Oeste/SP
044,Atlético/GO,Vitória/BA
045,Coritiba/PR,Cuiabá/MT
046,Operario/PR,Botafogo/SP
047,Criciúma/SC,Guarani/SP
048,Brasil/RS,América/MG
049,Sport/PE,Londrina/PR
050,Crb/AL,VilaNova/GO
051,Guarani/SP,Brasil/RS
052,Botafogo/SP,Criciúma/SC
053,SãoBento/SP,Crb/AL
054,VilaNova/GO,Londrina/PR
055,Paraná/PR,Oeste/SP
056,Operario/PR,Sport/PE
057,Figueirense/SC,Atlético/GO
058,AmericaFc/MG,Coritiba/PR
059,Vitória/BA,Bragantino/SP
060,Cuiabá/MT,PontePreta/SP
061,PontePreta/SP,Botafogo/SP
062,Bragantino/SP,SãoBento/SP
063,Oeste/SP,Figueirense/SC
064,Atlético/GO,Guarani/SP
065,Coritiba/PR,Paraná/PR
066,Londrina/PR,Cuiabá/MT
067,Criciúma/SC,VilaNova/GO
068,Brasil/RS,Operario/PR
069,Sport/PE,Vitória/BA
070,Crb/AL,AmericaFc/MG
071,Guarani/SP,Coritiba/PR
072,Bragantino/SP,AmericaFc/MG
073,Oeste/SP,Vitória/BA
074,VilaNova/GO,SãoBento/SP
075,Paraná/PR,Operario/PR
077,Figueirense/SC,Botafogo/SP
078,Brasil/RS,Criciúma/SC
079,Sport/PE,Crb/AL
080,Cuiabá/MT,Atlético/GO
081,PontePreta/SP,Oeste/SP
082,Botafogo/SP,Brasil/RS
083,SãoBento/SP,Sport/PE
084,Atlético/GO,VilaNova/GO
085,Paraná/PR,Bragantino/SP
086,Operario/PR,Londrina/PR
087,Criciúma/SC,Coritiba/PR
088,AmericaFc/MG,Figueirense/SC
089,Vitória/BA,Cuiabá/MT
090,Crb/AL,Guarani/SP
091,PontePreta/SP,Atlético/GO
092,Botafogo/SP,Guarani/SP
093,Oeste/SP,Bragantino/SP
094,VilaNova/GO,AmericaFc/MG
095,Coritiba/PR,SãoBento/SP
096,Operario/PR,Crb/AL
097,Figueirense/SC,Londrina/PR
098,Brasil/RS,Paraná/PR
099,Vitória/BA,Criciúma/SC
100,Cuiabá/MT,Sport/PE
101,Guarani/SP,Cuiabá/MT
102,Bragantino/SP,PontePreta/SP
103,SãoBento/SP,Operario/PR
104,Atlético/GO,Botafogo/SP
105,Coritiba/PR,VilaNova/GO
106,Londrina/PR,Vitória/BA
107,Figueirense/SC,Paraná/PR
108,AmericaFc/MG,Oeste/SP
109,Sport/PE,Brasil/RS
110,Crb/AL,Criciúma/SC
111,Guarani/SP,SãoBento/SP
112,Botafogo/SP,Crb/AL
113,Oeste/SP,Londrina/PR
114,VilaNova/GO,Bragantino/SP
115,Paraná/PR,Sport/PE
116,Operario/PR,Coritiba/PR
117,Criciúma/SC,Figueirense/SC
118,AmericaFc/MG,Atlético/GO
119,Vitória/BA,PontePreta/SP
120,Cuiabá/MT,Brasil/RS
121,PontePreta/SP,AmericaFc/MG
122,Bragantino/SP,Cuiabá/MT
123,SãoBento/SP,Criciúma/SC
