CBF,In,Out,Nº,Clube
335765,00:00 - 1T,45:00 - 2T,1,Guarani/SP
298952,00:00 - 1T,29:00 - 1T,1,Operario/PR
184363,00:00 - 1T,45:00 - 2T,2,Guarani/SP
532045,00:00 - 1T,25:00 - 2T,2,Operario/PR
300856,00:00 - 1T,45:00 - 2T,3,Guarani/SP
314533,00:00 - 1T,45:00 - 2T,3,Operario/PR
183724,00:00 - 1T,45:00 - 2T,4,Guarani/SP
177531,00:00 - 1T,45:00 - 2T,4,Operario/PR
355752,00:00 - 1T,45:00 - 2T,5,Guarani/SP
167975,00:00 - 1T,45:00 - 2T,5,Operario/PR
305917,00:00 - 1T,45:00 - 2T,6,Guarani/SP
308525,00:00 - 1T,45:00 - 2T,6,Operario/PR
300562,00:00 - 1T,43:00 - 2T,7,Guarani/SP
323819,00:00 - 1T,45:00 - 2T,7,Operario/PR
305393,00:00 - 1T,45:00 - 2T,8,Guarani/SP
338081,00:00 - 1T,19:00 - 2T,8,Operario/PR
316752,00:00 - 1T,25:00 - 2T,9,Guarani/SP
296314,00:00 - 1T,45:00 - 2T,9,Operario/PR
435809,00:00 - 1T,18:00 - 2T,10,Guarani/SP
341345,00:00 - 1T,45:00 - 2T,10,Operario/PR
316748,00:00 - 1T,45:00 - 2T,11,Guarani/SP
177920,00:00 - 1T,45:00 - 2T,11,Operario/PR
383963,29:00 - 1T,45:00 - 2T,12,Operario/PR
182609,18:00 - 2T,45:00 - 2T,15,Guarani/SP
303030,19:00 - 2T,45:00 - 2T,20,Operario/PR
177626,25:00 - 2T,45:00 - 2T,20,Guarani/SP
308668,25:00 - 2T,45:00 - 2T,18,Operario/PR
179100,43:00 - 2T,45:00 - 2T,17,Guarani/SP
