CBF,In,Out,Nº,Clube
178962,00:00 - 1T,45:00 - 2T,1,Guarani/SP
409084,00:00 - 1T,45:00 - 2T,1,Londrina/PR
404328,00:00 - 1T,45:00 - 2T,2,Guarani/SP
331532,00:00 - 1T,45:00 - 2T,2,Londrina/PR
415968,00:00 - 1T,45:00 - 2T,3,Guarani/SP
311161,00:00 - 1T,45:00 - 2T,3,Londrina/PR
300856,00:00 - 1T,45:00 - 2T,4,Guarani/SP
339784,00:00 - 1T,45:00 - 2T,4,Londrina/PR
182609,00:00 - 1T,45:00 - 2T,5,Guarani/SP
391304,00:00 - 1T,17:00 - 2T,5,Londrina/PR
305917,00:00 - 1T,45:00 - 2T,6,Guarani/SP
533292,00:00 - 1T,40:00 - 1T,6,Londrina/PR
305811,00:00 - 1T,45:00 - 2T,7,Guarani/SP
409509,00:00 - 1T,24:00 - 2T,7,Londrina/PR
305393,00:00 - 1T,45:00 - 2T,8,Guarani/SP
155026,00:00 - 1T,45:00 - 2T,8,Londrina/PR
435809,00:00 - 1T,24:00 - 2T,9,Guarani/SP
432076,00:00 - 1T,45:00 - 2T,9,Londrina/PR
186547,00:00 - 1T,10:00 - 2T,10,Guarani/SP
313937,00:00 - 1T,45:00 - 2T,10,Londrina/PR
180838,00:00 - 1T,20:00 - 2T,11,Guarani/SP
360467,00:00 - 1T,45:00 - 2T,11,Londrina/PR
345720,40:00 - 1T,45:00 - 2T,13,Londrina/PR
187560,10:00 - 2T,45:00 - 2T,16,Guarani/SP
517942,17:00 - 2T,45:00 - 2T,18,Londrina/PR
500532,20:00 - 2T,45:00 - 2T,23,Guarani/SP
520072,24:00 - 2T,45:00 - 2T,17,Londrina/PR
316748,24:00 - 2T,45:00 - 2T,18,Guarani/SP
