CBF,In,Out,Nº,Clube
161666,00:00 - 1T,45:00 - 2T,1,Tupi/MG
154998,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
183702,00:00 - 1T,40:00 - 2T,2,Tupi/MG
173134,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
299156,00:00 - 1T,45:00 - 2T,3,Tupi/MG
188643,00:00 - 1T,45:00 - 2T,3,Ypiranga/RS
164323,00:00 - 1T,45:00 - 2T,4,Tupi/MG
308008,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
377082,00:00 - 1T,45:00 - 2T,5,Tupi/MG
294486,00:00 - 1T,45:00 - 2T,5,Ypiranga/RS
187293,00:00 - 1T,45:00 - 2T,6,Tupi/MG
295793,00:00 - 1T,45:00 - 2T,6,Ypiranga/RS
185859,00:00 - 1T,45:00 - 2T,7,Tupi/MG
296193,00:00 - 1T,45:00 - 2T,7,Ypiranga/RS
159339,00:00 - 1T,45:00 - 2T,8,Tupi/MG
321524,00:00 - 1T,43:00 - 1T,8,Ypiranga/RS
309437,00:00 - 1T,45:00 - 2T,9,Tupi/MG
308078,00:00 - 1T,20:00 - 2T,9,Ypiranga/RS
333979,00:00 - 1T,33:00 - 2T,10,Tupi/MG
184989,00:00 - 1T,45:00 - 2T,10,Ypiranga/RS
438882,00:00 - 1T,20:00 - 2T,11,Tupi/MG
350792,00:00 - 1T,45:00 - 2T,11,Ypiranga/RS
524563,43:00 - 1T,45:00 - 2T,19,Ypiranga/RS
295231,20:00 - 2T,45:00 - 2T,20,Ypiranga/RS
318866,20:00 - 2T,45:00 - 2T,17,Tupi/MG
371681,33:00 - 2T,45:00 - 2T,18,Tupi/MG
159312,40:00 - 2T,45:00 - 2T,14,Tupi/MG
