CBF,In,Out,Nº,Clube
501027,00:00 - 1T,45:00 - 2T,1,Ipora/GO
169289,00:00 - 1T,45:00 - 2T,1,Sinop/MT
171710,00:00 - 1T,40:00 - 1T,2,Ipora/GO
175562,00:00 - 1T,45:00 - 2T,2,Sinop/MT
316680,00:00 - 1T,45:00 - 2T,3,Ipora/GO
433417,00:00 - 1T,45:00 - 2T,3,Sinop/MT
173576,00:00 - 1T,13:00 - 2T,4,Ipora/GO
327884,00:00 - 1T,45:00 - 2T,4,Sinop/MT
348182,00:00 - 1T,45:00 - 2T,5,Ipora/GO
367348,00:00 - 1T,37:00 - 2T,5,Sinop/MT
315388,00:00 - 1T,45:00 - 2T,7,Ipora/GO
333835,00:00 - 1T,45:00 - 2T,6,Sinop/MT
176638,00:00 - 1T,45:00 - 2T,8,Ipora/GO
506973,00:00 - 1T,45:00 - 2T,7,Sinop/MT
322782,00:00 - 1T,45:00 - 2T,9,Ipora/GO
302039,00:00 - 1T,45:00 - 2T,8,Sinop/MT
301943,00:00 - 1T,INT,10,Ipora/GO
185854,00:00 - 1T,+1:00 - 2T,9,Sinop/MT
338712,00:00 - 1T,45:00 - 2T,11,Ipora/GO
541093,00:00 - 1T,45:00 - 2T,10,Sinop/MT
303003,00:00 - 1T,45:00 - 2T,20,Ipora/GO
310957,00:00 - 1T,05:00 - 2T,11,Sinop/MT
529307,+1:00 - 2T,45 - 2T,17,Sinop/MT
398354,INT,45 - 2T,6,Ipora/GO
302667,40:00 - 1T,45 - 2T,14,Ipora/GO
455557,05:00 - 2T,45 - 2T,18,Sinop/MT
300497,13:00 - 2T,45 - 2T,13,Ipora/GO
187290,37:00 - 2T,45 - 2T,13,Sinop/MT
