CBF,In,Out,Nº,Clube
303960,00:00 - 1T,45:00 - 2T,23,Jacuipense/BA
168927,00:00 - 1T,06:00 - 2T,1,Vitória/PE
393523,00:00 - 1T,45:00 - 2T,3,Jacuipense/BA
368730,00:00 - 1T,45:00 - 2T,2,Vitória/PE
395566,00:00 - 1T,45:00 - 2T,4,Jacuipense/BA
438689,00:00 - 1T,45:00 - 2T,3,Vitória/PE
177975,00:00 - 1T,45:00 - 2T,5,Jacuipense/BA
341610,00:00 - 1T,45:00 - 2T,4,Vitória/PE
436430,00:00 - 1T,45:00 - 2T,6,Jacuipense/BA
291837,00:00 - 1T,12:00 - 2T,5,Vitória/PE
414002,00:00 - 1T,45:00 - 2T,7,Jacuipense/BA
606082,00:00 - 1T,45:00 - 2T,6,Vitória/PE
170114,00:00 - 1T,45:00 - 2T,8,Jacuipense/BA
340620,00:00 - 1T,45:00 - 2T,7,Vitória/PE
151892,00:00 - 1T,23:00 - 2T,9,Jacuipense/BA
166989,00:00 - 1T,45:00 - 2T,8,Vitória/PE
371626,00:00 - 1T,23:00 - 2T,10,Jacuipense/BA
144156,00:00 - 1T,15:00 - 2T,9,Vitória/PE
402566,00:00 - 1T,34:00 - 2T,11,Jacuipense/BA
167244,00:00 - 1T,45:00 - 2T,10,Vitória/PE
459281,00:00 - 1T,45:00 - 2T,14,Jacuipense/BA
384922,00:00 - 1T,45:00 - 2T,11,Vitória/PE
411039,06:00 - 2T,45 - 2T,12,Vitória/PE
355541,12:00 - 2T,45 - 2T,15,Vitória/PE
591399,15:00 - 2T,45 - 2T,18,Vitória/PE
401544,23:00 - 2T,45 - 2T,22,Jacuipense/BA
397586,23:00 - 2T,45 - 2T,20,Jacuipense/BA
410684,34:00 - 2T,45 - 2T,18,Jacuipense/BA
