CBF,In,Out,Nº,Clube
313659,00:00 - 1T,45:00 - 2T,12,Tubarão/SC
174237,00:00 - 1T,45:00 - 2T,1,Cianorte/PR
368796,00:00 - 1T,45:00 - 2T,3,Tubarão/SC
186569,00:00 - 1T,45:00 - 2T,2,Cianorte/PR
306136,00:00 - 1T,45:00 - 2T,6,Tubarão/SC
328765,00:00 - 1T,45:00 - 2T,3,Cianorte/PR
345823,00:00 - 1T,45:00 - 2T,7,Tubarão/SC
333809,00:00 - 1T,45:00 - 2T,4,Cianorte/PR
307405,00:00 - 1T,45:00 - 2T,9,Tubarão/SC
188361,00:00 - 1T,45:00 - 2T,5,Cianorte/PR
501584,00:00 - 1T,45:00 - 2T,14,Tubarão/SC
610265,00:00 - 1T,45:00 - 2T,6,Cianorte/PR
306501,00:00 - 1T,45:00 - 2T,19,Tubarão/SC
182203,00:00 - 1T,45:00 - 2T,7,Cianorte/PR
369852,00:00 - 1T,45:00 - 2T,22,Tubarão/SC
319058,00:00 - 1T,27:00 - 2T,8,Cianorte/PR
185649,00:00 - 1T,45:00 - 2T,23,Tubarão/SC
147313,00:00 - 1T,22:00 - 2T,9,Cianorte/PR
343917,00:00 - 1T,24:00 - 2T,26,Tubarão/SC
299373,00:00 - 1T,41:00 - 2T,10,Cianorte/PR
433212,00:00 - 1T,42:00 - 2T,27,Tubarão/SC
314035,00:00 - 1T,45:00 - 2T,11,Cianorte/PR
306788,22:00 - 2T,45 - 2T,17,Cianorte/PR
361761,24:00 - 2T,45 - 2T,8,Tubarão/SC
163429,27:00 - 2T,45 - 2T,16,Cianorte/PR
179975,41:00 - 2T,45 - 2T,15,Cianorte/PR
311500,42:00 - 2T,45 - 2T,17,Tubarão/SC
