CBF,In,Out,Nº,Clube
158945,00:00 - 1T,45:00 - 2T,1,Guarani/SP
153971,00:00 - 1T,45:00 - 2T,1,Asa/AL
184363,00:00 - 1T,45:00 - 2T,2,Guarani/SP
419569,00:00 - 1T,39:00 - 1T,2,Asa/AL
159790,00:00 - 1T,45:00 - 2T,3,Guarani/SP
364346,00:00 - 1T,45:00 - 2T,3,Asa/AL
168608,00:00 - 1T,45:00 - 2T,4,Guarani/SP
184819,00:00 - 1T,45:00 - 2T,4,Asa/AL
341763,00:00 - 1T,45:00 - 2T,5,Guarani/SP
173362,00:00 - 1T,45:00 - 2T,5,Asa/AL
182751,00:00 - 1T,45:00 - 2T,6,Guarani/SP
421778,00:00 - 1T,+3:00 - 1T,6,Asa/AL
322930,00:00 - 1T,45:00 - 2T,7,Guarani/SP
314670,00:00 - 1T,26:00 - 2T,7,Asa/AL
301503,00:00 - 1T,26:00 - 2T,8,Guarani/SP
143924,00:00 - 1T,45:00 - 2T,8,Asa/AL
185060,00:00 - 1T,38:00 - 2T,9,Guarani/SP
167617,00:00 - 1T,45:00 - 2T,9,Asa/AL
125250,00:00 - 1T,45:00 - 2T,10,Guarani/SP
371170,00:00 - 1T,45:00 - 2T,10,Asa/AL
170477,00:00 - 1T,17:00 - 2T,11,Guarani/SP
158385,00:00 - 1T,45:00 - 2T,11,Asa/AL
336080,+3:00 - 1T,45:00 - 2T,14,Asa/AL
459518,39:00 - 1T,45:00 - 2T,18,Asa/AL
180826,17:00 - 2T,45:00 - 2T,18,Guarani/SP
190286,26:00 - 2T,45:00 - 2T,13,Guarani/SP
369601,26:00 - 2T,45:00 - 2T,19,Asa/AL
151187,38:00 - 2T,45:00 - 2T,19,Guarani/SP
