Game,Home,Away
001,Palmeiras/SP,Atlético/PR
002,Flamengo/RJ,Sport/PE
003,Atlético/MG,Santos/SP
004,Coritiba/PR,Cruzeiro/MG
005,Botafogo/RJ,SãoPaulo/SP
006,SantaCruz/PE,Vitória/BA
007,Corinthians/SP,Grêmio/RS
008,Figueirense/SC,PontePreta/SP
009,América/MG,Fluminense/RJ
010,Internacional/RS,Chapecoense/SC
012,Fluminense/RJ,SantaCruz/PE
015,Atlético/PR,Atlético/MG
017,SãoPaulo/SP,Internacional/RS
018,Grêmio/RS,Flamengo/RJ
019,PontePreta/SP,Palmeiras/SP
021,Botafogo/RJ,Atlético/PR
027,Internacional/RS,Sport/PE
028,Coritiba/PR,SãoPaulo/SP
031,Cruzeiro/MG,América/MG
032,Atlético/PR,Figueirense/SC
033,Chapecoense/SC,SantaCruz/PE
034,PontePreta/SP,Flamengo/RJ
037,Fluminense/RJ,Botafogo/RJ
038,SãoPaulo/SP,Palmeiras/SP
039,Grêmio/RS,Coritiba/PR
040,Santos/SP,Internacional/RS
042,Internacional/RS,Atlético/PR
044,Figueirense/SC,SãoPaulo/SP
046,Corinthians/SP,Santos/SP
049,Flamengo/RJ,Vitória/BA
050,Palmeiras/SP,Grêmio/RS
051,Atlético/PR,SantaCruz/PE
052,Cruzeiro/MG,SãoPaulo/SP
053,Chapecoense/SC,Fluminense/RJ
054,Corinthians/SP,Coritiba/PR
055,América/MG,Figueirense/SC
056,Santos/SP,Botafogo/RJ
057,Flamengo/RJ,Palmeiras/SP
058,Vitória/BA,Internacional/RS
059,Sport/PE,Atlético/MG
060,Grêmio/RS,PontePreta/SP
061,PontePreta/SP,Chapecoense/SC
062,Internacional/RS,América/MG
063,SãoPaulo/SP,Atlético/PR
064,SantaCruz/PE,Santos/SP
065,Figueirense/SC,Flamengo/RJ
066,Fluminense/RJ,Grêmio/RS
068,Palmeiras/SP,Corinthians/SP
069,Coritiba/PR,Sport/PE
071,Coritiba/PR,Palmeiras/SP
073,Botafogo/RJ,América/MG
077,Cruzeiro/MG,Flamengo/RJ
078,Internacional/RS,Atlético/MG
081,Atlético/PR,Santos/SP
082,Palmeiras/SP,SantaCruz/PE
083,América/MG,Coritiba/PR
084,Corinthians/SP,Botafogo/RJ
088,Figueirense/SC,Internacional/RS
090,Grêmio/RS,Cruzeiro/MG
091,Chapecoense/SC,Atlético/PR
092,PontePreta/SP,Cruzeiro/MG
093,Botafogo/RJ,Figueirense/SC
094,Palmeiras/SP,América/MG
097,Atlético/MG,Corinthians/SP
099,SãoPaulo/SP,Sport/PE
100,Coritiba/PR,Internacional/RS
101,Corinthians/SP,SantaCruz/PE
102,Cruzeiro/MG,Palmeiras/SP
103,Vitória/BA,PontePreta/SP
106,Internacional/RS,Botafogo/RJ
107,Atlético/PR,Grêmio/RS
112,Grêmio/RS,Santos/SP
113,Chapecoense/SC,Cruzeiro/MG
115,Coritiba/PR,Atlético/PR
116,SãoPaulo/SP,Fluminense/RJ
117,América/MG,Corinthians/SP
120,Atlético/MG,Botafogo/RJ
121,Fluminense/RJ,Coritiba/PR
122,Atlético/PR,América/MG
123,Cruzeiro/MG,Vitória/BA
124,Internacional/RS,Grêmio/RS
125,Santos/SP,Chapecoense/SC
126,Botafogo/RJ,SantaCruz/PE
127,Corinthians/SP,Flamengo/RJ
128,PontePreta/SP,SãoPaulo/SP
129,Figueirense/SC,Atlético/MG
130,Sport/PE,Palmeiras/SP
132,Chapecoense/SC,Corinthians/SP
133,Palmeiras/SP,Santos/SP
134,PontePreta/SP,Sport/PE
136,Grêmio/RS,Figueirense/SC
140,Cruzeiro/MG,Atlético/PR
141,Botafogo/RJ,Flamengo/RJ
142,Santos/SP,PontePreta/SP
146,Corinthians/SP,SãoPaulo/SP
147,Internacional/RS,Palmeiras/SP
148,Fluminense/RJ,Cruzeiro/MG
153,Palmeiras/SP,Atlético/MG
156,Grêmio/RS,SãoPaulo/SP
157,Atlético/PR,Fluminense/RJ
158,Chapecoense/SC,Botafogo/RJ
161,Figueirense/SC,Vitória/BA
162,Sport/PE,Atlético/PR
163,Atlético/MG,SantaCruz/PE
164,Fluminense/RJ,PontePreta/SP
165,SãoPaulo/SP,Chapecoense/SC
166,Santos/SP,Cruzeiro/MG
167,Internacional/RS,Corinthians/SP
168,Coritiba/PR,Flamengo/RJ
169,América/MG,Grêmio/RS
170,Botafogo/RJ,Palmeiras/SP
171,SãoPaulo/SP,Atlético/MG
172,Cruzeiro/MG,Internacional/RS
173,Vitória/BA,Coritiba/PR
174,Fluminense/RJ,Figueirense/SC
175,Sport/PE,América/MG
176,Santos/SP,Flamengo/RJ
177,Atlético/PR,Corinthians/SP
178,PontePreta/SP,Botafogo/RJ
179,Grêmio/RS,SantaCruz/PE
180,Chapecoense/SC,Palmeiras/SP
181,Corinthians/SP,Cruzeiro/MG
183,América/MG,Santos/SP
184,Figueirense/SC,Sport/PE
185,Palmeiras/SP,Vitória/BA
186,Coritiba/PR,PontePreta/SP
187,Internacional/RS,Fluminense/RJ
188,SantaCruz/PE,SãoPaulo/SP
189,Botafogo/RJ,Grêmio/RS
191,Vitória/BA,SantaCruz/PE
192,PontePreta/SP,Figueirense/SC
193,Sport/PE,Flamengo/RJ
194,Fluminense/RJ,América/MG
195,Grêmio/RS,Corinthians/SP
196,Santos/SP,Atlético/MG
197,Cruzeiro/MG,Coritiba/PR
198,SãoPaulo/SP,Botafogo/RJ
199,Atlético/PR,Palmeiras/SP
200,Chapecoense/SC,Internacional/RS
201,Corinthians/SP,Vitória/BA
202,América/MG,Chapecoense/SC
203,Botafogo/RJ,Sport/PE
204,Flamengo/RJ,Grêmio/RS
205,Atlético/MG,Atlético/PR
206,Palmeiras/SP,PontePreta/SP
207,Internacional/RS,SãoPaulo/SP
208,SantaCruz/PE,Fluminense/RJ
209,Figueirense/SC,Cruzeiro/MG
210,Coritiba/PR,Santos/SP
211,PontePreta/SP,Corinthians/SP
212,Cruzeiro/MG,SantaCruz/PE
213,Santos/SP,Figueirense/SC
214,Fluminense/RJ,Palmeiras/SP
215,SãoPaulo/SP,Coritiba/PR
216,Grêmio/RS,Atlético/MG
217,Chapecoense/SC,Flamengo/RJ
218,Vitória/BA,América/MG
219,Sport/PE,Internacional/RS
220,Atlético/PR,Botafogo/RJ
221,Botafogo/RJ,Fluminense/RJ
222,Figueirense/SC,Atlético/PR
223,SantaCruz/PE,Chapecoense/SC
224,Atlético/MG,Vitória/BA
225,Flamengo/RJ,PontePreta/SP
226,Palmeiras/SP,SãoPaulo/SP
227,Coritiba/PR,Grêmio/RS
228,Corinthians/SP,Sport/PE
229,Internacional/RS,Santos/SP
230,América/MG,Cruzeiro/MG
231,Vitória/BA,Flamengo/RJ
232,SãoPaulo/SP,Figueirense/SC
233,Chapecoense/SC,Coritiba/PR
234,Santos/SP,Corinthians/SP
235,Cruzeiro/MG,Botafogo/RJ
236,Atlético/PR,Internacional/RS
237,Sport/PE,SantaCruz/PE
238,Grêmio/RS,Palmeiras/SP
239,PontePreta/SP,América/MG
240,Fluminense/RJ,Atlético/MG
241,Botafogo/RJ,Santos/SP
242,Figueirense/SC,América/MG
243,PontePreta/SP,Grêmio/RS
244,SantaCruz/PE,Atlético/PR
245,Palmeiras/SP,Flamengo/RJ
246,Coritiba/PR,Corinthians/SP
247,Fluminense/RJ,Chapecoense/SC
248,Atlético/MG,Sport/PE
249,Internacional/RS,Vitória/BA
250,SãoPaulo/SP,Cruzeiro/MG
251,Corinthians/SP,Palmeiras/SP
252,Chapecoense/SC,PontePreta/SP
253,Santos/SP,SantaCruz/PE
254,Vitória/BA,Botafogo/RJ
255,Cruzeiro/MG,Atlético/MG
256,Grêmio/RS,Fluminense/RJ
257,Atlético/PR,SãoPaulo/SP
258,Sport/PE,Coritiba/PR
259,Flamengo/RJ,Figueirense/SC
260,América/MG,Internacional/RS
261,Palmeiras/SP,Coritiba/PR
263,América/MG,Botafogo/RJ
264,Figueirense/SC,SantaCruz/PE
265,Atlético/PR,PontePreta/SP
266,Vitória/BA,SãoPaulo/SP
267,Corinthians/SP,Fluminense/RJ
268,Flamengo/RJ,Cruzeiro/MG
269,Grêmio/RS,Chapecoense/SC
270,Atlético/MG,Internacional/RS
271,Botafogo/RJ,Corinthians/SP
272,SãoPaulo/SP,Flamengo/RJ
273,PontePreta/SP,Atlético/MG
274,Chapecoense/SC,Vitória/BA
275,Fluminense/RJ,Sport/PE
276,Cruzeiro/MG,Grêmio/RS
277,Coritiba/PR,América/MG
278,Internacional/RS,Figueirense/SC
279,Santos/SP,Atlético/PR
280,SantaCruz/PE,Palmeiras/SP
281,Sport/PE,SãoPaulo/SP
282,Atlético/PR,Chapecoense/SC
283,Santos/SP,Fluminense/RJ
284,Cruzeiro/MG,PontePreta/SP
285,Corinthians/SP,Atlético/MG
286,Internacional/RS,Coritiba/PR
287,Figueirense/SC,Botafogo/RJ
288,América/MG,Palmeiras/SP
289,Flamengo/RJ,SantaCruz/PE
290,Vitória/BA,Grêmio/RS
291,Chapecoense/SC,Sport/PE
292,Fluminense/RJ,Flamengo/RJ
293,Coritiba/PR,Figueirense/SC
294,Botafogo/RJ,Internacional/RS
295,Palmeiras/SP,Cruzeiro/MG
296,SantaCruz/PE,Corinthians/SP
297,PontePreta/SP,Vitória/BA
298,Atlético/MG,América/MG
299,Grêmio/RS,Atlético/PR
300,SãoPaulo/SP,Santos/SP
301,Botafogo/RJ,Atlético/MG
302,Internacional/RS,Flamengo/RJ
303,Figueirense/SC,Palmeiras/SP
304,Atlético/PR,Coritiba/PR
305,Cruzeiro/MG,Chapecoense/SC
306,Corinthians/SP,América/MG
307,PontePreta/SP,SantaCruz/PE
308,Santos/SP,Grêmio/RS
309,Sport/PE,Vitória/BA
310,Fluminense/RJ,SãoPaulo/SP
311,SãoPaulo/SP,PontePreta/SP
312,SantaCruz/PE,Botafogo/RJ
313,América/MG,Atlético/PR
314,Vitória/BA,Cruzeiro/MG
315,Flamengo/RJ,Corinthians/SP
316,Palmeiras/SP,Sport/PE
317,Grêmio/RS,Internacional/RS
318,Atlético/MG,Figueirense/SC
319,Chapecoense/SC,Santos/SP
320,Coritiba/PR,Fluminense/RJ
321,Sport/PE,PontePreta/SP
322,Fluminense/RJ,Vitória/BA
323,Santos/SP,Palmeiras/SP
324,Atlético/MG,Flamengo/RJ
325,Atlético/PR,Cruzeiro/MG
326,Botafogo/RJ,Coritiba/PR
327,Internacional/RS,SantaCruz/PE
328,Corinthians/SP,Chapecoense/SC
329,Figueirense/SC,Grêmio/RS
330,América/MG,SãoPaulo/SP
331,Vitória/BA,Atlético/PR
332,Flamengo/RJ,Botafogo/RJ
333,SãoPaulo/SP,Corinthians/SP
334,Palmeiras/SP,Internacional/RS
335,Cruzeiro/MG,Fluminense/RJ
336,Grêmio/RS,Sport/PE
337,Coritiba/PR,Atlético/MG
338,Chapecoense/SC,Figueirense/SC
339,PontePreta/SP,Santos/SP
340,SantaCruz/PE,América/MG
341,Botafogo/RJ,Chapecoense/SC
342,Fluminense/RJ,Atlético/PR
343,SãoPaulo/SP,Grêmio/RS
344,Santos/SP,Vitória/BA
345,Atlético/MG,Palmeiras/SP
346,Internacional/RS,PontePreta/SP
347,Coritiba/PR,SantaCruz/PE
348,Figueirense/SC,Corinthians/SP
349,América/MG,Flamengo/RJ
350,Sport/PE,Cruzeiro/MG
351,Atlético/PR,Sport/PE
352,Vitória/BA,Figueirense/SC
353,Palmeiras/SP,Botafogo/RJ
354,Cruzeiro/MG,Santos/SP
355,Grêmio/RS,América/MG
356,PontePreta/SP,Fluminense/RJ
357,Flamengo/RJ,Coritiba/PR
358,Chapecoense/SC,SãoPaulo/SP
359,SantaCruz/PE,Atlético/MG
360,Corinthians/SP,Internacional/RS
361,Botafogo/RJ,PontePreta/SP
362,América/MG,Sport/PE
363,Corinthians/SP,Atlético/PR
364,Flamengo/RJ,Santos/SP
365,Palmeiras/SP,Chapecoense/SC
366,Atlético/MG,SãoPaulo/SP
367,Internacional/RS,Cruzeiro/MG
368,Figueirense/SC,Fluminense/RJ
369,SantaCruz/PE,Grêmio/RS
370,Coritiba/PR,Vitória/BA
371,Vitória/BA,Palmeiras/SP
