CBF,In,Out,Nº,Clube
159684,00:00 - 1T,45:00 - 2T,1,Vitória/BA
168351,00:00 - 1T,INT,1,Grêmio/RS
315945,00:00 - 1T,45:00 - 2T,2,Vitória/BA
165322,00:00 - 1T,45:00 - 2T,3,Grêmio/RS
402095,00:00 - 1T,45:00 - 2T,4,Vitória/BA
554626,00:00 - 1T,45:00 - 2T,4,Grêmio/RS
184307,00:00 - 1T,38:00 - 1T,7,Vitória/BA
146817,00:00 - 1T,45:00 - 2T,10,Grêmio/RS
180083,00:00 - 1T,34:00 - 2T,8,Vitória/BA
387400,00:00 - 1T,45:00 - 2T,12,Grêmio/RS
185126,00:00 - 1T,45:00 - 2T,9,Vitória/BA
295418,00:00 - 1T,45:00 - 2T,17,Grêmio/RS
176512,00:00 - 1T,12:00 - 2T,11,Vitória/BA
407095,00:00 - 1T,45:00 - 2T,25,Grêmio/RS
165775,00:00 - 1T,45:00 - 2T,25,Vitória/BA
379462,00:00 - 1T,42:00 - 2T,32,Grêmio/RS
184273,00:00 - 1T,45:00 - 2T,26,Vitória/BA
161745,00:00 - 1T,45:00 - 2T,33,Grêmio/RS
355752,00:00 - 1T,45:00 - 2T,29,Vitória/BA
308774,00:00 - 1T,45:00 - 2T,34,Grêmio/RS
168766,00:00 - 1T,45:00 - 2T,39,Vitória/BA
178303,00:00 - 1T,26:00 - 2T,91,Grêmio/RS
172342,INT,45 - 2T,30,Grêmio/RS
293180,38:00 - 1T,45 - 2T,17,Vitória/BA
328835,12:00 - 2T,45 - 2T,13,Vitória/BA
379065,26:00 - 2T,45 - 2T,11,Grêmio/RS
369136,34:00 - 2T,45 - 2T,16,Vitória/BA
166649,42:00 - 2T,45 - 2T,14,Grêmio/RS
