CBF,In,Out,Nº,Clube
121837,00:00 - 1T,45:00 - 2T,1,Operário/MT
130446,00:00 - 1T,45:00 - 2T,1,Aparecidense/GO
186256,00:00 - 1T,45:00 - 2T,2,Operário/MT
159694,00:00 - 1T,45:00 - 2T,2,Aparecidense/GO
160701,00:00 - 1T,45:00 - 2T,3,Operário/MT
165107,00:00 - 1T,45:00 - 2T,3,Aparecidense/GO
187589,00:00 - 1T,45:00 - 2T,4,Operário/MT
184836,00:00 - 1T,45:00 - 2T,4,Aparecidense/GO
165127,00:00 - 1T,45:00 - 2T,5,Operário/MT
304444,00:00 - 1T,45:00 - 2T,5,Aparecidense/GO
303886,00:00 - 1T,45:00 - 2T,6,Operário/MT
335286,00:00 - 1T,45:00 - 2T,6,Aparecidense/GO
179984,00:00 - 1T,45:00 - 2T,7,Operário/MT
347102,00:00 - 1T,45:00 - 2T,7,Aparecidense/GO
296198,00:00 - 1T,40:00 - 2T,8,Operário/MT
327116,00:00 - 1T,23:00 - 2T,8,Aparecidense/GO
293685,00:00 - 1T,23:00 - 2T,9,Operário/MT
163669,00:00 - 1T,45:00 - 2T,9,Aparecidense/GO
184910,00:00 - 1T,45:00 - 2T,10,Operário/MT
174891,00:00 - 1T,INT,10,Aparecidense/GO
167995,00:00 - 1T,14:00 - 2T,11,Operário/MT
302667,00:00 - 1T,18:00 - 2T,11,Aparecidense/GO
164324,INT,45:00 - 2T,16,Aparecidense/GO
308247,14:00 - 2T,45:00 - 2T,16,Operário/MT
292896,18:00 - 2T,45:00 - 2T,17,Aparecidense/GO
154968,23:00 - 2T,45:00 - 2T,15,Aparecidense/GO
157692,23:00 - 2T,45:00 - 2T,17,Operário/MT
178799,40:00 - 2T,45:00 - 2T,15,Operário/MT
