CBF,In,Out,Nº,Clube
168289,00:00 - 1T,45:00 - 2T,1,Ríver/PI
155900,00:00 - 1T,45:00 - 2T,1,Estanciano/SE
186106,00:00 - 1T,45:00 - 2T,2,Ríver/PI
306400,00:00 - 1T,45:00 - 2T,2,Estanciano/SE
167797,00:00 - 1T,45:00 - 2T,3,Ríver/PI
173932,00:00 - 1T,45:00 - 2T,3,Estanciano/SE
160878,00:00 - 1T,45:00 - 2T,4,Ríver/PI
189041,00:00 - 1T,45:00 - 2T,4,Estanciano/SE
147306,00:00 - 1T,45:00 - 2T,5,Ríver/PI
359147,00:00 - 1T,45:00 - 2T,5,Estanciano/SE
378939,00:00 - 1T,45:00 - 2T,6,Ríver/PI
188156,00:00 - 1T,18:00 - 1T,6,Estanciano/SE
161942,00:00 - 1T,45:00 - 2T,7,Ríver/PI
293682,00:00 - 1T,45:00 - 2T,7,Estanciano/SE
177456,00:00 - 1T,45:00 - 2T,8,Ríver/PI
140120,00:00 - 1T,45:00 - 2T,8,Estanciano/SE
154065,00:00 - 1T,INT,9,Ríver/PI
175167,00:00 - 1T,24:00 - 2T,9,Estanciano/SE
152160,00:00 - 1T,20:00 - 2T,10,Ríver/PI
175545,00:00 - 1T,45:00 - 2T,10,Estanciano/SE
138279,00:00 - 1T,36:00 - 2T,11,Ríver/PI
368089,00:00 - 1T,16:00 - 2T,11,Estanciano/SE
172162,INT,45:00 - 2T,20,Ríver/PI
367901,18:00 - 1T,45:00 - 2T,14,Estanciano/SE
304291,16:00 - 2T,45:00 - 2T,17,Estanciano/SE
421603,20:00 - 2T,45:00 - 2T,21,Ríver/PI
189553,24:00 - 2T,45:00 - 2T,16,Estanciano/SE
163061,36:00 - 2T,45:00 - 2T,17,Ríver/PI
