CBF,In,Out,Nº,Clube
294558,00:00 - 1T,45:00 - 2T,1,Abc/RN
158653,00:00 - 1T,45:00 - 2T,1,Potiguar/RN
401976,00:00 - 1T,24:00 - 1T,2,Abc/RN
403718,00:00 - 1T,45:00 - 2T,2,Potiguar/RN
297954,00:00 - 1T,30:00 - 2T,3,Abc/RN
160610,00:00 - 1T,45:00 - 2T,3,Potiguar/RN
394716,00:00 - 1T,45:00 - 2T,4,Abc/RN
346431,00:00 - 1T,45:00 - 2T,4,Potiguar/RN
430304,00:00 - 1T,34:00 - 2T,5,Abc/RN
189098,00:00 - 1T,21:00 - 2T,5,Potiguar/RN
370703,00:00 - 1T,45:00 - 2T,6,Abc/RN
428311,00:00 - 1T,45:00 - 2T,6,Potiguar/RN
191513,00:00 - 1T,45:00 - 2T,7,Abc/RN
342195,00:00 - 1T,45:00 - 2T,7,Potiguar/RN
458210,00:00 - 1T,45:00 - 2T,15,Abc/RN
640450,00:00 - 1T,21:00 - 2T,8,Potiguar/RN
355600,00:00 - 1T,45:00 - 2T,17,Abc/RN
543186,00:00 - 1T,31:00 - 2T,9,Potiguar/RN
327945,00:00 - 1T,30:00 - 2T,20,Abc/RN
365936,00:00 - 1T,25:00 - 2T,10,Potiguar/RN
396288,00:00 - 1T,30:00 - 2T,23,Abc/RN
545380,00:00 - 1T,45:00 - 2T,11,Potiguar/RN
404328,24:00 - 1T,45:00 - 2T,18,Abc/RN
700037,21:00 - 2T,45:00 - 2T,17,Potiguar/RN
595894,21:00 - 2T,45:00 - 2T,15,Potiguar/RN
162610,25:00 - 2T,45:00 - 2T,16,Potiguar/RN
179600,30:00 - 2T,45:00 - 2T,21,Abc/RN
379686,30:00 - 2T,45:00 - 2T,14,Abc/RN
538679,30:00 - 2T,45:00 - 2T,26,Abc/RN
379256,31:00 - 2T,45:00 - 2T,14,Potiguar/RN
457301,34:00 - 2T,45:00 - 2T,25,Abc/RN
