CBF,In,Out,Nº,Clube
351454,00:00 - 1T,45:00 - 2T,1,Aparecidense/GO
516651,00:00 - 1T,45:00 - 2T,1,Operário/MT
163247,00:00 - 1T,27:00 - 2T,2,Aparecidense/GO
359809,00:00 - 1T,27:00 - 2T,2,Operário/MT
335513,00:00 - 1T,45:00 - 2T,3,Aparecidense/GO
465842,00:00 - 1T,45:00 - 2T,3,Operário/MT
334543,00:00 - 1T,45:00 - 2T,4,Aparecidense/GO
367164,00:00 - 1T,45:00 - 2T,4,Operário/MT
178378,00:00 - 1T,45:00 - 2T,5,Aparecidense/GO
359516,00:00 - 1T,38:00 - 2T,5,Operário/MT
292579,00:00 - 1T,38:00 - 2T,6,Aparecidense/GO
531970,00:00 - 1T,INT,6,Operário/MT
174233,00:00 - 1T,20:00 - 2T,7,Aparecidense/GO
367964,00:00 - 1T,16:00 - 2T,7,Operário/MT
169302,00:00 - 1T,20:00 - 2T,8,Aparecidense/GO
518895,00:00 - 1T,45:00 - 2T,8,Operário/MT
416340,00:00 - 1T,45:00 - 2T,9,Aparecidense/GO
401484,00:00 - 1T,16:00 - 2T,9,Operário/MT
500736,00:00 - 1T,45:00 - 2T,10,Aparecidense/GO
393357,00:00 - 1T,45:00 - 2T,10,Operário/MT
459068,00:00 - 1T,38:00 - 2T,11,Aparecidense/GO
402566,00:00 - 1T,45:00 - 2T,11,Operário/MT
508174,INT,45 - 2T,14,Operário/MT
509550,16:00 - 2T,45 - 2T,13,Operário/MT
621114,16:00 - 2T,45 - 2T,17,Operário/MT
302082,20:00 - 2T,45 - 2T,20,Aparecidense/GO
181845,20:00 - 2T,45 - 2T,17,Aparecidense/GO
181802,27:00 - 2T,45 - 2T,14,Aparecidense/GO
178799,27:00 - 2T,45 - 2T,15,Operário/MT
400405,38:00 - 2T,45 - 2T,19,Aparecidense/GO
458006,38:00 - 2T,45 - 2T,16,Aparecidense/GO
650056,38:00 - 2T,45 - 2T,16,Operário/MT
