CBF,Time,Type,Game
303319,05:00 - 2T,PN,001
303319,17:00 - 2T,PN,001
459879,21:00 - 2T,NR,001
537001,05:00 - 1T,NR,002
539801,26:00 - 2T,NR,002
537001,32:00 - 2T,NR,002
612939,25:00 - 1T,NR,003
528913,30:00 - 1T,CT,003
564656,25:00 - 2T,CT,003
299896,32:00 - 2T,NR,003
535604,+3 - 1T,NR,004
363283,02:00 - 2T,NR,005
459879,+4 - 2T,PN,005
169889,43:00 - 2T,NR,006
565195,06:00 - 1T,NR,008
296582,35:00 - 1T,NR,008
371158,32:00 - 2T,NR,008
556985,43:00 - 2T,NR,008
350592,20:00 - 1T,PN,009
414520,38:00 - 1T,NR,009
399231,03:00 - 2T,NR,009
350592,24:00 - 2T,NR,009
300941,30:00 - 2T,PN,009
302814,31:00 - 2T,NR,009
513183,38:00 - 1T,NR,010
334012,10:00 - 2T,NR,010
334012,35:00 - 2T,PN,010
615386,45:00 - 2T,NR,010
372274,36:00 - 1T,CT,011
459425,28:00 - 2T,PN,011
541095,+6 - 2T,NR,011
293289,32:00 - 1T,NR,012
532115,02:00 - 2T,NR,012
552321,08:00 - 1T,NR,013
331149,36:00 - 1T,NR,013
430582,40:00 - 1T,NR,013
349216,+3 - 2T,NR,013
323439,10:00 - 1T,FT,015
178836,34:00 - 1T,NR,015
315785,01:00 - 1T,NR,016
346926,17:00 - 2T,NR,016
296791,19:00 - 2T,NR,016
509685,24:00 - 2T,NR,016
533812,17:00 - 1T,NR,018
292131,+3 - 2T,NR,018
336313,37:00 - 2T,NR,019
302913,45:00 - 1T,NR,020
322407,+3 - 2T,NR,020
433071,07:00 - 2T,NR,021
418220,+2 - 2T,NR,021
430304,34:00 - 1T,NR,022
321122,+5 - 2T,PN,022
166671,02:00 - 2T,PN,024
408842,05:00 - 2T,PN,024
460578,33:00 - 2T,NR,024
407969,40:00 - 2T,NR,024
402566,10:00 - 1T,NR,027
367164,17:00 - 1T,NR,027
459068,14:00 - 2T,NR,027
169861,16:00 - 1T,NR,028
328527,37:00 - 1T,NR,028
338664,30:00 - 2T,NR,028
430328,06:00 - 1T,NR,029
188529,44:00 - 1T,NR,029
376059,+1 - 2T,NR,029
326491,44:00 - 1T,NR,030
296620,04:00 - 2T,NR,031
174372,44:00 - 2T,NR,031
376053,+2 - 2T,NR,031
371158,41:00 - 1T,NR,032
146817,02:00 - 2T,PN,032
146817,14:00 - 2T,NR,032
176655,31:00 - 2T,PN,032
306611,43:00 - 1T,NR,034
326293,14:00 - 2T,NR,034
341133,26:00 - 1T,NR,035
555558,04:00 - 2T,NR,035
176981,13:00 - 2T,PN,035
341133,18:00 - 2T,NR,035
178500,+1 - 2T,FT,035
568353,05:00 - 1T,NR,036
456234,29:00 - 1T,NR,036
436949,39:00 - 1T,PN,036
436949,03:00 - 2T,NR,036
184221,37:00 - 2T,NR,036
436949,+5 - 2T,NR,036
374572,44:00 - 2T,CT,037
168059,05:00 - 2T,CT,038
336063,22:00 - 1T,PN,039
165939,15:00 - 2T,CT,039
461401,38:00 - 1T,NR,041
399231,38:00 - 2T,NR,041
513183,21:00 - 2T,NR,042
392068,10:00 - 1T,CT,044
532115,25:00 - 1T,NR,044
334012,07:00 - 2T,NR,044
615386,17:00 - 2T,NR,044
323439,36:00 - 1T,PN,045
182289,45:00 - 1T,NR,045
161947,07:00 - 2T,PN,045
552321,30:00 - 2T,NR,045
376121,33:00 - 1T,NR,047
376121,13:00 - 2T,NR,047
512688,20:00 - 2T,NR,047
369601,07:00 - 1T,NR,048
369601,44:00 - 1T,NR,048
369601,12:00 - 2T,NR,048
187984,33:00 - 2T,NR,048
300562,19:00 - 1T,NR,049
341396,43:00 - 1T,NR,049
