Game,Home,Away
001,Ji-paraná/RO,Nacional/AM
002,Bare/RR,Ypiranga/AP
003,RealNoroesteF.C./ES,Aquidauanense/MS
004,Tocantinópolis/TO,Brasiliense/DF
005,Nacional/AM,Ji-paraná/RO
006,Ypiranga/AP,Bare/RR
007,Aquidauanense/MS,RealNoroesteF.C./ES
008,Brasiliense/DF,Tocantinópolis/TO
009,Galvez/AC,FastClube/AM
010,Bragantino/PA,Vilhenense/RO
011,RioBranco/AC,Independente/PA
012,Ji-paraná/RO,Atlético/AC
013,Bare/RR,MotoClub/MA
014,Altos/PI,SãoRaimundo/RR
015,Sinop/MT,River/PI
016,SociedadeEsportivaJuventude/MA,Santos/AP
017,América/RN,Campinense/PB
018,GuaranydeSobral/CE,Salgueiro/PE
019,Afogados/PE,Floresta/CE
020,AtleticodeCajazeiras/PB,Globo/RN
021,VitóriadaConquista/BA,Coruripe/AL
022,Itabaiana/SE,Abc/RN
024,Jaciobá/AL,Central/PE
026,União/MT,ÁguiaNegra/MS
027,Aparecidense/GO,Operário/MT
028,RealNoroesteF.C./ES,Goiania/GO
029,VillaNovaA.c./MG,PalmasLtda/TO
030,Atlético/BA,Gama/DF
031,Tupynambas/MG,BahiadeFeira/BA
032,Brasiliense/DF,Caldense/MG
033,Portuguesa/RJ,Toledo/PR
034,Mirassol/SP,Bangu/RJ
035,Nacional/PR,Ferroviária/SP
036,FcCascavel/PR,Cabofriense/RJ
037,Pelotas/RS,MarcílioDias/SC
038,SãoCaetano/SP,Caxias/RS
039,Joinville/SC,Novorizontino/SP
040,Tubarão/SC,SãoLuiz/RS
041,Independente/PA,Galvez/AC
042,Vilhenense/RO,Ji-paraná/RO
043,FastClube/AM,RioBranco/AC
044,Atlético/AC,Bragantino/PA
045,River/PI,Bare/RR
046,SãoRaimundo/RR,SociedadeEsportivaJuventude/MA
047,MotoClub/MA,Sinop/MT
048,Santos/AP,Altos/PI
049,Floresta/CE,América/RN
050,Salgueiro/PE,AtleticodeCajazeiras/PB
051,Campinense/PB,Afogados/PE
052,Globo/RN,GuaranydeSobral/CE
053,FreiPaulistano/SE,VitóriadaConquista/BA
054,Abc/RN,Jaciobá/AL
055,Coruripe/AL,Potiguar/RN
056,Central/PE,Itabaiana/SE
057,Operário/MT,Goianesia/GO
058,ÁguiaNegra/MS,RealNoroesteF.C./ES
059,VitoriaF.C./ES,Aparecidense/GO
060,Goiania/GO,União/MT
061,BahiadeFeira/BA,VillaNovaA.c./MG
062,Gama/DF,Brasiliense/DF
063,PalmasLtda/TO,Tupynambas/MG
064,Caldense/MG,Atlético/BA
065,Ferroviária/SP,Portuguesa/RJ
066,Bangu/RJ,FcCascavel/PR
067,Toledo/PR,Nacional/PR
068,Cabofriense/RJ,Mirassol/SP
069,Novorizontino/SP,Pelotas/RS
070,Caxias/RS,Tubarão/SC
071,MarcílioDias/SC,Joinville/SC
072,SãoLuiz/RS,SãoCaetano/SP
073,Galvez/AC,Vilhenense/RO
074,RioBranco/AC,Atlético/AC
075,Bragantino/PA,FastClube/AM
076,Independente/PA,Ji-paraná/RO
077,Bare/RR,SãoRaimundo/RR
078,Sinop/MT,Santos/AP
079,Altos/PI,MotoClub/MA
080,River/PI,SociedadeEsportivaJuventude/MA
081,América/RN,Salgueiro/PE
082,Afogados/PE,Globo/RN
083,GuaranydeSobral/CE,Campinense/PB
084,Floresta/CE,AtleticodeCajazeiras/PB
085,VitóriadaConquista/BA,Abc/RN
086,Potiguar/RN,Central/PE
087,Itabaiana/SE,Coruripe/AL
088,FreiPaulistano/SE,Jaciobá/AL
090,Aparecidense/GO,Goiania/GO
091,União/MT,VitoriaF.C./ES
092,Operário/MT,RealNoroesteF.C./ES
093,VillaNovaA.c./MG,Gama/DF
094,Tupynambas/MG,Caldense/MG
095,Atlético/BA,PalmasLtda/TO
096,BahiadeFeira/BA,Brasiliense/DF
097,Portuguesa/RJ,Bangu/RJ
098,Nacional/PR,Cabofriense/RJ
099,Mirassol/SP,Toledo/PR
100,Ferroviária/SP,FcCascavel/PR
101,Pelotas/RS,Caxias/RS
102,Joinville/SC,SãoLuiz/RS
103,SãoCaetano/SP,MarcílioDias/SC
105,Galvez/AC,RioBranco/AC
106,Vilhenense/RO,Atlético/AC
107,FastClube/AM,Independente/PA
108,Ji-paraná/RO,Bragantino/PA
109,Bare/RR,Sinop/MT
110,SãoRaimundo/RR,Santos/AP
111,MotoClub/MA,River/PI
112,SociedadeEsportivaJuventude/MA,Altos/PI
113,América/RN,Afogados/PE
114,Salgueiro/PE,Globo/RN
115,Campinense/PB,Floresta/CE
116,AtleticodeCajazeiras/PB,GuaranydeSobral/CE
117,VitóriadaConquista/BA,Potiguar/RN
118,Abc/RN,Central/PE
119,Coruripe/AL,FreiPaulistano/SE
120,Jaciobá/AL,Itabaiana/SE
122,ÁguiaNegra/MS,Goiania/GO
123,VitoriaF.C./ES,Operário/MT
124,RealNoroesteF.C./ES,União/MT
125,VillaNovaA.c./MG,Tupynambas/MG
126,Gama/DF,Caldense/MG
127,PalmasLtda/TO,BahiadeFeira/BA
128,Brasiliense/DF,Atlético/BA
129,Portuguesa/RJ,Nacional/PR
130,Bangu/RJ,Cabofriense/RJ
131,Toledo/PR,Ferroviária/SP
132,FcCascavel/PR,Mirassol/SP
133,Pelotas/RS,Joinville/SC
134,Caxias/RS,SãoLuiz/RS
135,MarcílioDias/SC,Novorizontino/SP
136,Tubarão/SC,SãoCaetano/SP
137,Atlético/AC,Galvez/AC
138,RioBranco/AC,Vilhenense/RO
139,Ji-paraná/RO,FastClube/AM
140,Bragantino/PA,Independente/PA
141,Santos/AP,Bare/RR
142,Sinop/MT,SãoRaimundo/RR
143,SociedadeEsportivaJuventude/MA,MotoClub/MA
144,Altos/PI,River/PI
145,Globo/RN,América/RN
146,Afogados/PE,Salgueiro/PE
147,AtleticodeCajazeiras/PB,Campinense/PB
148,GuaranydeSobral/CE,Floresta/CE
149,Central/PE,VitóriadaConquista/BA
150,Potiguar/RN,Abc/RN
151,Jaciobá/AL,Coruripe/AL
152,Itabaiana/SE,FreiPaulistano/SE
153,Goiania/GO,Goianesia/GO
154,Aparecidense/GO,ÁguiaNegra/MS
155,RealNoroesteF.C./ES,VitoriaF.C./ES
156,União/MT,Operário/MT
157,Caldense/MG,VillaNovaA.c./MG
158,Tupynambas/MG,Gama/DF
159,Brasiliense/DF,PalmasLtda/TO
160,Atlético/BA,BahiadeFeira/BA
161,Cabofriense/RJ,Portuguesa/RJ
162,Nacional/PR,Bangu/RJ
163,FcCascavel/PR,Toledo/PR
164,Mirassol/SP,Ferroviária/SP
165,SãoLuiz/RS,Pelotas/RS
166,Joinville/SC,Caxias/RS
167,Tubarão/SC,MarcílioDias/SC
168,SãoCaetano/SP,Novorizontino/SP
169,Galvez/AC,Bragantino/PA
170,FastClube/AM,Vilhenense/RO
171,RioBranco/AC,Ji-paraná/RO
172,Independente/PA,Atlético/AC
173,Bare/RR,Altos/PI
174,MotoClub/MA,SãoRaimundo/RR
175,Sinop/MT,SociedadeEsportivaJuventude/MA
176,River/PI,Santos/AP
177,América/RN,GuaranydeSobral/CE
178,Campinense/PB,Salgueiro/PE
179,Afogados/PE,AtleticodeCajazeiras/PB
180,Floresta/CE,Globo/RN
181,VitóriadaConquista/BA,Itabaiana/SE
182,Coruripe/AL,Abc/RN
183,Potiguar/RN,Jaciobá/AL
184,FreiPaulistano/SE,Central/PE
186,VitoriaF.C./ES,ÁguiaNegra/MS
187,Aparecidense/GO,RealNoroesteF.C./ES
188,Operário/MT,Goiania/GO
189,VillaNovaA.c./MG,Atlético/BA
190,PalmasLtda/TO,Gama/DF
191,Tupynambas/MG,Brasiliense/DF
192,BahiadeFeira/BA,Caldense/MG
193,Portuguesa/RJ,Mirassol/SP
194,Toledo/PR,Bangu/RJ
195,Nacional/PR,FcCascavel/PR
196,Ferroviária/SP,Cabofriense/RJ
197,Pelotas/RS,SãoCaetano/SP
198,MarcílioDias/SC,Caxias/RS
199,Joinville/SC,Tubarão/SC
200,Novorizontino/SP,SãoLuiz/RS
201,Ji-paraná/RO,Galvez/AC
202,Vilhenense/RO,Independente/PA
203,Bragantino/PA,RioBranco/AC
204,Atlético/AC,FastClube/AM
205,SociedadeEsportivaJuventude/MA,Bare/RR
206,SãoRaimundo/RR,River/PI
207,Altos/PI,Sinop/MT
208,Santos/AP,MotoClub/MA
209,AtleticodeCajazeiras/PB,América/RN
210,Salgueiro/PE,Floresta/CE
211,GuaranydeSobral/CE,Afogados/PE
212,Globo/RN,Campinense/PB
213,Jaciobá/AL,VitóriadaConquista/BA
214,Abc/RN,FreiPaulistano/SE
215,Itabaiana/SE,Potiguar/RN
