CBF,In,Out,Nº,Clube
187255,00:00 - 1T,45:00 - 2T,1,Tupynambas/MG
591152,00:00 - 1T,45:00 - 2T,1,VillaNovaA.c./MG
547979,00:00 - 1T,15:00 - 2T,2,Tupynambas/MG
376059,00:00 - 1T,45:00 - 2T,2,VillaNovaA.c./MG
401780,00:00 - 1T,45:00 - 2T,3,Tupynambas/MG
183713,00:00 - 1T,45:00 - 2T,3,VillaNovaA.c./MG
387941,00:00 - 1T,45:00 - 2T,5,Tupynambas/MG
293718,00:00 - 1T,45:00 - 2T,4,VillaNovaA.c./MG
543707,00:00 - 1T,45:00 - 2T,6,Tupynambas/MG
358496,00:00 - 1T,45:00 - 2T,5,VillaNovaA.c./MG
324953,00:00 - 1T,INT,7,Tupynambas/MG
353468,00:00 - 1T,45:00 - 2T,7,VillaNovaA.c./MG
376454,00:00 - 1T,15:00 - 2T,8,Tupynambas/MG
310725,00:00 - 1T,45:00 - 2T,8,VillaNovaA.c./MG
324550,00:00 - 1T,31:00 - 2T,9,Tupynambas/MG
384163,00:00 - 1T,45:00 - 2T,9,VillaNovaA.c./MG
525607,00:00 - 1T,INT,10,Tupynambas/MG
319009,00:00 - 1T,45:00 - 2T,10,VillaNovaA.c./MG
174372,00:00 - 1T,45:00 - 2T,15,Tupynambas/MG
457214,00:00 - 1T,45:00 - 2T,11,VillaNovaA.c./MG
188077,00:00 - 1T,45:00 - 2T,21,Tupynambas/MG
507648,00:00 - 1T,45:00 - 2T,25,VillaNovaA.c./MG
328335,INT,45:00 - 2T,17,Tupynambas/MG
182156,INT,45:00 - 2T,19,Tupynambas/MG
376053,15:00 - 2T,45:00 - 2T,18,Tupynambas/MG
339359,15:00 - 2T,45:00 - 2T,23,Tupynambas/MG
310823,31:00 - 2T,45:00 - 2T,20,Tupynambas/MG
