CBF,In,Out,Nº,Clube
296645,00:00 - 1T,45:00 - 2T,1,Atlético/GO
332840,00:00 - 1T,45:00 - 2T,12,AmericaFc/MG
340169,00:00 - 1T,45:00 - 2T,2,Atlético/GO
178723,00:00 - 1T,45:00 - 2T,2,AmericaFc/MG
364905,00:00 - 1T,45:00 - 2T,3,Atlético/GO
337242,00:00 - 1T,45:00 - 2T,3,AmericaFc/MG
349619,00:00 - 1T,45:00 - 2T,4,Atlético/GO
337261,00:00 - 1T,45:00 - 2T,8,AmericaFc/MG
370997,00:00 - 1T,45:00 - 2T,5,Atlético/GO
398805,00:00 - 1T,45:00 - 2T,10,AmericaFc/MG
406246,00:00 - 1T,45:00 - 2T,6,Atlético/GO
376801,00:00 - 1T,45:00 - 2T,16,AmericaFc/MG
355362,00:00 - 1T,28:00 - 2T,7,Atlético/GO
318082,00:00 - 1T,45:00 - 2T,29,AmericaFc/MG
177354,00:00 - 1T,45:00 - 2T,8,Atlético/GO
293172,00:00 - 1T,45:00 - 2T,33,AmericaFc/MG
502361,00:00 - 1T,05:00 - 2T,9,Atlético/GO
533422,00:00 - 1T,45:00 - 2T,35,AmericaFc/MG
330015,00:00 - 1T,34:00 - 2T,10,Atlético/GO
327667,00:00 - 1T,45:00 - 2T,45,AmericaFc/MG
311439,00:00 - 1T,45:00 - 2T,11,Atlético/GO
421180,00:00 - 1T,45:00 - 2T,88,AmericaFc/MG
356563,05:00 - 2T,45:00 - 2T,18,Atlético/GO
344517,28:00 - 2T,45:00 - 2T,17,Atlético/GO
305961,34:00 - 2T,45:00 - 2T,15,Atlético/GO
