CBF,In,Out,Nº,Clube
178158,00:00 - 1T,45:00 - 2T,89,Botafogo/SP
178365,00:00 - 1T,45:00 - 2T,1,Paraná/PR
178827,00:00 - 1T,45:00 - 2T,2,Botafogo/SP
175135,00:00 - 1T,45:00 - 2T,2,Paraná/PR
393868,00:00 - 1T,45:00 - 2T,6,Botafogo/SP
174348,00:00 - 1T,45:00 - 2T,3,Paraná/PR
405713,00:00 - 1T,45:00 - 2T,7,Botafogo/SP
356106,00:00 - 1T,45:00 - 2T,4,Paraná/PR
293188,00:00 - 1T,34:00 - 2T,8,Botafogo/SP
374851,00:00 - 1T,11:00 - 2T,5,Paraná/PR
360465,00:00 - 1T,24:00 - 2T,11,Botafogo/SP
181106,00:00 - 1T,45:00 - 2T,6,Paraná/PR
427004,00:00 - 1T,45:00 - 2T,18,Botafogo/SP
374917,00:00 - 1T,45:00 - 2T,7,Paraná/PR
178099,00:00 - 1T,21:00 - 2T,19,Botafogo/SP
166053,00:00 - 1T,45:00 - 2T,8,Paraná/PR
335012,00:00 - 1T,45:00 - 2T,26,Botafogo/SP
466735,00:00 - 1T,28:00 - 1T,9,Paraná/PR
168608,00:00 - 1T,45:00 - 2T,74,Botafogo/SP
380762,00:00 - 1T,24:00 - 2T,10,Paraná/PR
304816,00:00 - 1T,45:00 - 2T,94,Botafogo/SP
404399,00:00 - 1T,45:00 - 2T,11,Paraná/PR
305521,28:00 - 1T,45:00 - 2T,18,Paraná/PR
443663,11:00 - 2T,45:00 - 2T,17,Paraná/PR
180284,21:00 - 2T,45:00 - 2T,99,Botafogo/SP
502057,24:00 - 2T,45:00 - 2T,20,Paraná/PR
376405,24:00 - 2T,45:00 - 2T,16,Botafogo/SP
347221,34:00 - 2T,45:00 - 2T,66,Botafogo/SP
