CBF,Time,Type,Game
527849,02:00 - 2T,NR,002
311439,40:00 - 1T,PN,003
398368,18:00 - 1T,PN,005
427379,18:00 - 2T,NR,006
401315,+3 - 2T,NR,007
308190,38:00 - 1T,NR,008
186467,08:00 - 2T,NR,009
406706,+3 - 2T,NR,009
359362,02:00 - 1T,NR,010
392864,32:00 - 1T,CT,011
392864,+3 - 2T,NR,011
183975,29:00 - 1T,NR,013
398368,15:00 - 1T,NR,014
181106,20:00 - 1T,NR,015
521065,+2 - 1T,NR,016
176981,03:00 - 2T,NR,017
405713,44:00 - 2T,NR,018
323819,13:00 - 1T,NR,020
160251,29:00 - 1T,NR,021
169945,20:00 - 1T,NR,022
178099,33:00 - 2T,NR,023
313029,33:00 - 1T,PN,028
295017,01:00 - 1T,NR,030
343999,30:00 - 1T,NR,033
502361,41:00 - 1T,NR,034
309861,32:00 - 2T,NR,036
465349,08:00 - 2T,NR,037
438212,25:00 - 2T,NR,038
307018,+3 - 2T,NR,038
311487,37:00 - 1T,NR,039
367343,38:00 - 1T,NR,040
169945,40:00 - 2T,NR,042
339209,+3 - 2T,NR,042
310724,08:00 - 1T,NR,044
398368,10:00 - 1T,NR,045
360465,37:00 - 1T,NR,046
168982,10:00 - 1T,NR,047
337261,05:00 - 1T,NR,048
186467,30:00 - 1T,NR,049
335342,22:00 - 1T,NR,050
340891,15:00 - 1T,NR,051
304816,30:00 - 1T,FT,052
177152,19:00 - 1T,NR,053
351040,07:00 - 2T,NR,054
158938,19:00 - 1T,NR,056
188660,04:00 - 2T,CT,057
163254,10:00 - 1T,NR,059
384285,18:00 - 1T,NR,060
376463,20:00 - 2T,NR,062
169945,+1 - 2T,NR,062
311439,23:00 - 2T,NR,064
398368,10:00 - 1T,NR,065
351040,+1 - 1T,NR,066
168982,30:00 - 2T,NR,067
178881,33:00 - 2T,CT,068
410547,23:00 - 1T,NR,069
155508,+1 - 2T,PN,071
339209,26:00 - 1T,NR,072
409873,01:00 - 1T,CT,073
305521,36:00 - 2T,NR,075
158615,25:00 - 1T,NR,077
370113,25:00 - 1T,NR,078
410547,40:00 - 1T,NR,079
377856,16:00 - 2T,NR,080
179773,12:00 - 1T,NR,082
410547,+1 - 1T,NR,083
188660,35:00 - 1T,NR,084
164974,14:00 - 1T,NR,085
323819,09:00 - 1T,NR,086
375729,01:00 - 2T,NR,087
158615,07:00 - 1T,NR,088
170178,38:00 - 1T,NR,089
345876,06:00 - 1T,NR,090
176738,28:00 - 1T,NR,096
351040,40:00 - 1T,NR,097
321820,32:00 - 1T,NR,098
182466,21:00 - 2T,NR,099
315979,02:00 - 2T,NR,100
170178,+5 - 2T,NR,100
384218,26:00 - 2T,NR,101
292269,15:00 - 1T,NR,103
344517,34:00 - 1T,NR,104
398368,37:00 - 1T,NR,105
346890,18:00 - 1T,FT,106
380762,29:00 - 2T,PN,107
345876,28:00 - 2T,NR,110
305811,01:00 - 1T,NR,111
181437,31:00 - 2T,NR,112
313029,+1 - 2T,NR,112
432298,+2 - 2T,NR,113
169945,26:00 - 1T,NR,114
186467,13:00 - 1T,PN,115
177531,33:00 - 1T,NR,116
332817,22:00 - 2T,NR,117
330015,43:00 - 2T,NR,118
401315,27:00 - 2T,NR,120
343999,09:00 - 1T,NR,122
163378,16:00 - 1T,NR,124
532045,+1 - 1T,PN,124
437531,11:00 - 1T,NR,125
150591,32:00 - 1T,NR,126
332817,15:00 - 1T,NR,127
436451,18:00 - 1T,NR,129
421778,03:00 - 1T,NR,130
314382,15:00 - 2T,NR,131
335012,33:00 - 1T,NR,132
502361,28:00 - 1T,NR,136
155026,+2 - 1T,NR,136
175913,42:00 - 1T,NR,137
440721,43:00 - 1T,NR,138
302768,11:00 - 1T,NR,139
363480,13:00 - 2T,NR,140
310101,22:00 - 1T,NR,143
335342,42:00 - 2T,NR,144
