CBF,Time,Type,Game
307735,07:00 - 1T,NR,001
179974,42:00 - 1T,NR,001
391300,07:00 - 2T,NR,002
505714,14:00 - 2T,NR,002
512166,08:00 - 1T,NR,003
502230,29:00 - 1T,NR,003
292976,26:00 - 1T,NR,004
188170,11:00 - 1T,NR,006
188170,22:00 - 1T,NR,006
307018,27:00 - 1T,NR,006
633725,43:00 - 2T,NR,006
300229,12:00 - 1T,NR,007
444950,08:00 - 2T,NR,007
307405,+3 - 1T,PN,008
307405,05:00 - 2T,NR,008
161437,20:00 - 2T,FT,008
291855,32:00 - 1T,PN,009
322642,10:00 - 2T,NR,009
442402,26:00 - 2T,NR,009
437504,35:00 - 2T,NR,009
518590,16:00 - 2T,NR,011
299778,28:00 - 2T,NR,011
691654,10:00 - 2T,PN,013
178155,13:00 - 2T,NR,013
339273,04:00 - 1T,NR,014
460340,08:00 - 1T,NR,014
633725,32:00 - 1T,FT,014
307018,06:00 - 2T,NR,014
402095,13:00 - 2T,NR,014
344228,40:00 - 2T,NR,014
343999,42:00 - 2T,NR,014
307405,24:00 - 1T,NR,015
363229,08:00 - 1T,NR,017
183724,26:00 - 1T,NR,017
394762,28:00 - 1T,NR,017
305723,30:00 - 1T,NR,017
435809,05:00 - 2T,NR,017
179974,13:00 - 2T,NR,017
304035,+2 - 2T,NR,017
292976,01:00 - 2T,NR,019
318095,26:00 - 1T,NR,020
299778,13:00 - 1T,NR,021
505714,13:00 - 2T,NR,021
297781,19:00 - 2T,NR,021
432058,12:00 - 1T,NR,022
312048,04:00 - 2T,NR,023
305723,10:00 - 2T,NR,023
185126,15:00 - 2T,NR,023
441070,19:00 - 2T,PN,023
382807,11:00 - 1T,CT,024
441035,43:00 - 2T,NR,024
178875,11:00 - 1T,CT,025
325581,34:00 - 2T,NR,025
311507,37:00 - 2T,NR,025
345876,10:00 - 1T,NR,026
291855,13:00 - 1T,NR,026
307018,17:00 - 1T,NR,026
181845,22:00 - 1T,NR,026
434038,39:00 - 2T,NR,026
370091,04:00 - 2T,NR,028
407221,43:00 - 2T,PN,028
311522,+4 - 2T,CT,028
296193,+4 - 2T,NR,030
350899,27:00 - 1T,NR,031
306019,44:00 - 1T,NR,031
169000,21:00 - 1T,NR,032
420539,11:00 - 2T,NR,033
505714,09:00 - 1T,NR,035
294486,08:00 - 2T,NR,035
383906,27:00 - 2T,NR,035
432076,42:00 - 2T,NR,035
502230,05:00 - 2T,NR,036
185301,21:00 - 2T,NR,036
303490,12:00 - 1T,CT,039
291855,+2 - 1T,NR,039
691654,44:00 - 1T,NR,041
387534,39:00 - 2T,NR,041
190389,+4 - 2T,NR,041
516941,29:00 - 2T,NR,042
305723,41:00 - 1T,NR,043
505714,15:00 - 1T,CT,044
313029,29:00 - 2T,NR,044
292976,45:00 - 2T,PN,044
691623,+5 - 2T,NR,044
352508,07:00 - 1T,NR,045
529523,25:00 - 1T,NR,045
303709,13:00 - 2T,NR,045
335611,03:00 - 1T,FT,046
178294,31:00 - 1T,NR,047
323819,43:00 - 1T,NR,047
404367,37:00 - 2T,NR,047
307405,24:00 - 1T,NR,049
512166,13:00 - 2T,NR,049
522984,38:00 - 2T,NR,049
537477,42:00 - 2T,NR,049
291855,22:00 - 1T,PN,050
423695,14:00 - 2T,NR,050
172576,34:00 - 1T,NR,052
169000,39:00 - 1T,NR,052
434289,16:00 - 2T,NR,052
311507,09:00 - 1T,NR,054
344228,15:00 - 1T,NR,054
344228,28:00 - 1T,NR,054
633725,41:00 - 1T,PN,056
379397,18:00 - 2T,NR,056
359496,24:00 - 2T,NR,056
691654,18:00 - 2T,NR,061
307405,34:00 - 2T,NR,061
165709,43:00 - 2T,NR,061
292282,20:00 - 1T,NR,063
168982,34:00 - 2T,NR,063
346890,26:00 - 1T,NR,064
691623,43:00 - 2T,NR,064
323819,05:00 - 1T,NR,066
392650,27:00 - 1T,NR,066
392650,28:00 - 1T,NR,066
401045,45:00 - 1T,NR,068
175913,27:00 - 1T,PN,070
346074,+3 - 2T,NR,070
299778,20:00 - 2T,NR,071
351498,35:00 - 2T,NR,072
583022,40:00 - 1T,NR,073
311122,15:00 - 2T,NR,073
428831,19:00 - 2T,NR,073
363229,05:00 - 1T,NR,074
341715,19:00 - 1T,CT,074
392864,22:00 - 1T,NR,074
363229,30:00 - 1T,NR,074
344228,45:00 - 1T,NR,074
305723,23:00 - 2T,NR,074
401045,06:00 - 1T,NR,075
188990,42:00 - 1T,NR,075
318694,06:00 - 2T,NR,075
339155,29:00 - 2T,NR,075
305393,05:00 - 1T,NR,077
179974,41:00 - 1T,NR,077
443663,36:00 - 2T,NR,077
307405,11:00 - 2T,NR,078
300229,40:00 - 1T,NR,079
459450,31:00 - 2T,PN,080
374183,45:00 - 2T,NR,080
622081,13:00 - 1T,NR,081
305723,04:00 - 1T,PN,083
315945,18:00 - 1T,NR,083
305723,26:00 - 1T,NR,083
307405,36:00 - 1T,NR,083
363229,02:00 - 2T,NR,083
633725,07:00 - 2T,PN,086
168982,11:00 - 2T,NR,087
177076,12:00 - 2T,NR,087
168982,29:00 - 2T,NR,087
533963,24:00 - 2T,NR,088
518590,+3 - 2T,NR,088
533140,09:00 - 2T,NR,089
335954,41:00 - 2T,FT,089
691654,01:00 - 1T,NR,091
292976,30:00 - 2T,NR,092
363229,37:00 - 2T,NR,095
505714,29:00 - 1T,NR,096
415367,01:00 - 2T,NR,096
339273,29:00 - 2T,NR,096
