CBF,Time,Type,Game
296884,26:00 - 1T,NR,001
296884,17:00 - 2T,NR,001
304373,27:00 - 1T,NR,002
341396,+2 - 1T,NR,002
187984,30:00 - 1T,PN,003
187984,03:00 - 2T,NR,003
166115,37:00 - 2T,PN,003
453326,06:00 - 1T,CT,005
323843,+1 - 2T,NR,005
352632,13:00 - 1T,NR,006
173293,10:00 - 2T,NR,007
188494,26:00 - 2T,NR,008
348165,22:00 - 1T,NR,010
174081,30:00 - 2T,FT,010
541279,45:00 - 1T,NR,011
166253,+4 - 2T,NR,011
501939,45:00 - 1T,NR,012
335586,07:00 - 1T,NR,013
310961,05:00 - 2T,PN,013
436982,38:00 - 1T,NR,015
359865,01:00 - 2T,NR,015
436982,07:00 - 2T,NR,015
306706,25:00 - 2T,PN,015
551388,29:00 - 2T,NR,015
348165,02:00 - 1T,NR,016
311813,+1 - 1T,NR,016
345033,07:00 - 2T,CT,016
383352,25:00 - 1T,NR,017
406706,06:00 - 1T,NR,018
363149,06:00 - 1T,NR,019
336063,42:00 - 1T,PN,019
336063,45:00 - 1T,NR,019
184899,20:00 - 2T,PN,019
415195,22:00 - 2T,CT,019
411070,22:00 - 1T,NR,023
317361,31:00 - 1T,CT,023
436982,08:00 - 2T,NR,024
188941,17:00 - 2T,NR,024
551388,24:00 - 2T,NR,024
187984,35:00 - 1T,NR,025
404381,36:00 - 1T,NR,025
166115,41:00 - 1T,NR,025
415027,22:00 - 2T,NR,025
310804,10:00 - 1T,NR,027
182156,16:00 - 1T,NR,027
311146,22:00 - 1T,NR,028
188494,35:00 - 1T,NR,028
311813,33:00 - 2T,NR,028
545854,32:00 - 1T,NR,029
545854,41:00 - 1T,NR,029
173293,38:00 - 2T,NR,029
305776,+2 - 2T,NR,029
166115,40:00 - 1T,NR,033
187984,+6 - 1T,PN,033
296884,05:00 - 2T,NR,033
415027,13:00 - 1T,NR,035
415027,41:00 - 1T,NR,035
302774,25:00 - 2T,NR,035
352632,+2 - 1T,NR,036
545854,02:00 - 1T,NR,038
310804,24:00 - 2T,NR,038
184899,05:00 - 1T,NR,039
350723,+1 - 1T,NR,039
184899,10:00 - 2T,NR,039
372414,10:00 - 1T,NR,040
311813,26:00 - 1T,NR,040
303487,27:00 - 1T,NR,040
178352,22:00 - 1T,NR,041
415027,21:00 - 2T,NR,041
296884,32:00 - 2T,NR,041
536065,28:00 - 2T,NR,042
344194,40:00 - 2T,NR,042
456008,17:00 - 1T,NR,043
541279,03:00 - 1T,NR,044
174754,+2 - 2T,NR,044
359493,24:00 - 1T,CT,046
184899,12:00 - 2T,PN,046
436143,26:00 - 2T,NR,046
182156,13:00 - 1T,NR,047
291901,15:00 - 1T,NR,047
337267,20:00 - 1T,NR,047
181804,+3 - 2T,PN,047
317236,27:00 - 2T,PN,048
303589,11:00 - 1T,NR,049
456008,15:00 - 1T,NR,051
152877,+6 - 2T,NR,051
295880,12:00 - 2T,PN,053
179934,20:00 - 1T,NR,054
434440,33:00 - 2T,NR,054
