CBF,In,Out,Nº,Clube
296573,00:00 - 1T,45:00 - 2T,1,Mirassol/SP
345951,00:00 - 1T,45:00 - 2T,1,Figueirense/SC
439009,00:00 - 1T,19:00 - 2T,2,Mirassol/SP
338920,00:00 - 1T,45:00 - 2T,2,Figueirense/SC
170026,00:00 - 1T,45:00 - 2T,3,Mirassol/SP
423208,00:00 - 1T,45:00 - 2T,3,Figueirense/SC
368444,00:00 - 1T,25:00 - 2T,4,Mirassol/SP
306365,00:00 - 1T,19:00 - 2T,4,Figueirense/SC
338246,00:00 - 1T,45:00 - 2T,5,Mirassol/SP
174223,00:00 - 1T,45:00 - 2T,5,Figueirense/SC
451817,00:00 - 1T,33:00 - 2T,6,Mirassol/SP
333459,00:00 - 1T,45:00 - 2T,6,Figueirense/SC
432101,00:00 - 1T,45:00 - 2T,7,Mirassol/SP
331248,00:00 - 1T,29:00 - 2T,7,Figueirense/SC
383527,00:00 - 1T,45:00 - 2T,8,Mirassol/SP
448297,00:00 - 1T,45:00 - 2T,8,Figueirense/SC
545854,00:00 - 1T,45:00 - 2T,9,Mirassol/SP
406706,00:00 - 1T,45:00 - 2T,9,Figueirense/SC
293506,00:00 - 1T,INT,10,Mirassol/SP
352283,00:00 - 1T,09:00 - 2T,10,Figueirense/SC
432666,00:00 - 1T,INT,11,Mirassol/SP
310804,00:00 - 1T,29:00 - 2T,11,Figueirense/SC
402072,INT,45:00 - 2T,17,Mirassol/SP
402630,INT,45:00 - 2T,20,Mirassol/SP
351498,09:00 - 2T,45:00 - 2T,17,Figueirense/SC
374002,19:00 - 2T,45:00 - 2T,16,Mirassol/SP
380325,19:00 - 2T,45:00 - 2T,15,Figueirense/SC
173293,25:00 - 2T,45:00 - 2T,19,Mirassol/SP
159419,29:00 - 2T,45:00 - 2T,18,Figueirense/SC
185860,29:00 - 2T,45:00 - 2T,20,Figueirense/SC
385571,33:00 - 2T,45:00 - 2T,21,Mirassol/SP
