CBF,In,Out,Nº,Clube
433705,00:00 - 1T,45:00 - 2T,1,Mirassol/SP
345033,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
292280,00:00 - 1T,20:00 - 2T,2,Mirassol/SP
188557,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
516497,00:00 - 1T,45:00 - 2T,3,Mirassol/SP
372414,00:00 - 1T,22:00 - 2T,3,Ypiranga/RS
368444,00:00 - 1T,45:00 - 2T,4,Mirassol/SP
182887,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
338246,00:00 - 1T,45:00 - 2T,5,Mirassol/SP
348165,00:00 - 1T,45:00 - 2T,5,Ypiranga/RS
451817,00:00 - 1T,20:00 - 2T,6,Mirassol/SP
174081,00:00 - 1T,33:00 - 2T,6,Ypiranga/RS
385571,00:00 - 1T,INT,7,Mirassol/SP
292521,00:00 - 1T,45:00 - 2T,7,Ypiranga/RS
383527,00:00 - 1T,45:00 - 2T,8,Mirassol/SP
292965,00:00 - 1T,45:00 - 2T,8,Ypiranga/RS
173293,00:00 - 1T,28:00 - 2T,9,Mirassol/SP
311813,00:00 - 1T,22:00 - 2T,9,Ypiranga/RS
583756,00:00 - 1T,28:00 - 2T,10,Mirassol/SP
303487,00:00 - 1T,12:00 - 2T,10,Ypiranga/RS
402630,00:00 - 1T,45:00 - 2T,11,Mirassol/SP
371590,00:00 - 1T,33:00 - 2T,11,Ypiranga/RS
432666,INT,45:00 - 2T,20,Mirassol/SP
349759,12:00 - 2T,45:00 - 2T,18,Ypiranga/RS
565197,20:00 - 2T,45:00 - 2T,18,Mirassol/SP
337508,20:00 - 2T,45:00 - 2T,14,Mirassol/SP
347212,22:00 - 2T,45:00 - 2T,14,Ypiranga/RS
174380,22:00 - 2T,45:00 - 2T,19,Ypiranga/RS
545854,28:00 - 2T,45:00 - 2T,19,Mirassol/SP
367363,28:00 - 2T,45:00 - 2T,17,Mirassol/SP
543707,33:00 - 2T,45:00 - 2T,16,Ypiranga/RS
435558,33:00 - 2T,45:00 - 2T,20,Ypiranga/RS
