CBF,In,Out,Nº,Clube
 17793,00:00 - 1T,45:00 - 2T,24,Fortaleza/CE
384823,00:00 - 1T,45:00 - 2T, 4,Atlético/MG
646848,00:00 - 1T,45:00 - 2T,3,Fortaleza/CE
178620,00:00 - 1T,45:00 - 2T,2,Atlético/MG
186140,00:00 - 1T,45:00 - 2T,6,Fortaleza/CE
167509,00:00 - 1T,45:00 - 2T,4,Atlético/MG
152788,00:00 - 1T,25:00 - 2T,9,Fortaleza/CE
313780,00:00 - 1T,45:00 - 2T,14,Atlético/MG
177411,00:00 - 1T,INT,11,Fortaleza/CE
307840,00:00 - 1T,45:00 - 2T,16,Atlético/MG
317697,00:00 - 1T,45:00 - 2T,13,Fortaleza/CE
630170,00:00 - 1T,34:00 - 2T,20,Atlético/MG
420080,00:00 - 1T,45:00 - 2T,15,Fortaleza/CE
344314,00:00 - 1T,INT,23,Atlético/MG
413857,00:00 - 1T,06:00 - 2T,20,Fortaleza/CE
675498,00:00 - 1T,45:00 - 2T,26,Atlético/MG
299142,00:00 - 1T,45:00 - 2T,26,Fortaleza/CE
298595,00:00 - 1T,45:00 - 2T,27,Atlético/MG
179395,00:00 - 1T,45:00 - 2T,55,Fortaleza/CE
311336,00:00 - 1T,45:00 - 2T,49,Atlético/MG
321636,00:00 - 1T,45:00 - 2T,97,Fortaleza/CE
317445,00:00 - 1T,21:00 - 1T,98,Atlético/MG
294484,INT,45:00 - 2T,28,Fortaleza/CE
527028,INT,45:00 - 2T,43,Atlético/MG
162248,21:00 - 1T,45:00 - 2T,6,Atlético/MG
353107,06:00 - 2T,45:00 - 2T,95,Fortaleza/CE
185126,25:00 - 2T,45:00 - 2T,86,Fortaleza/CE
504064,34:00 - 2T,45:00 - 2T,50,Atlético/MG
