CBF,In,Out,Nº,Clube
137990,00:00 - 1T,45:00 - 2T,12,Fluminense/RJ
182717,00:00 - 1T,45:00 - 2T,22,Avaí/SC
167958,00:00 - 1T,38:00 - 2T,3,Fluminense/RJ
178723,00:00 - 1T,45:00 - 2T,2,Avaí/SC
364054,00:00 - 1T,45:00 - 2T,6,Fluminense/RJ
144059,00:00 - 1T,45:00 - 2T,3,Avaí/SC
189708,00:00 - 1T,45:00 - 2T,9,Fluminense/RJ
298995,00:00 - 1T,45:00 - 2T,4,Avaí/SC
313426,00:00 - 1T,45:00 - 2T,10,Fluminense/RJ
172279,00:00 - 1T,26:00 - 2T,7,Avaí/SC
306019,00:00 - 1T,09:00 - 2T,16,Fluminense/RJ
526236,00:00 - 1T,45:00 - 2T,21,Avaí/SC
565315,00:00 - 1T,45:00 - 2T,20,Fluminense/RJ
297781,00:00 - 1T,45:00 - 2T,26,Avaí/SC
376786,00:00 - 1T,45:00 - 2T,25,Fluminense/RJ
145923,00:00 - 1T,19:00 - 2T,55,Avaí/SC
339900,00:00 - 1T,19:00 - 2T,35,Fluminense/RJ
184524,00:00 - 1T,45:00 - 2T,90,Avaí/SC
421523,00:00 - 1T,45:00 - 2T,37,Fluminense/RJ
316765,00:00 - 1T,33:00 - 2T,94,Avaí/SC
318957,00:00 - 1T,45:00 - 2T,40,Fluminense/RJ
402984,00:00 - 1T,45:00 - 2T,99,Avaí/SC
406638,09:00 - 2T,45:00 - 2T,26,Fluminense/RJ
318165,19:00 - 2T,45:00 - 2T,11,Avaí/SC
413284,19:00 - 2T,45:00 - 2T,28,Fluminense/RJ
156079,26:00 - 2T,45:00 - 2T,10,Avaí/SC
188941,33:00 - 2T,45:00 - 2T,30,Avaí/SC
310722,38:00 - 2T,45:00 - 2T,44,Fluminense/RJ
