CBF,In,Out,Nº,Clube
352544,00:00 - 1T,45:00 - 2T,1,SãoCaetano/SP
392189,00:00 - 1T,45:00 - 2T,1,Joinville/SC
526634,00:00 - 1T,45:00 - 2T,2,SãoCaetano/SP
337274,00:00 - 1T,45:00 - 2T,2,Joinville/SC
305613,00:00 - 1T,45:00 - 2T,3,SãoCaetano/SP
309601,00:00 - 1T,45:00 - 2T,3,Joinville/SC
380137,00:00 - 1T,45:00 - 2T,4,SãoCaetano/SP
393435,00:00 - 1T,45:00 - 2T,4,Joinville/SC
440255,00:00 - 1T,45:00 - 2T,5,SãoCaetano/SP
512287,00:00 - 1T,45:00 - 2T,5,Joinville/SC
361798,00:00 - 1T,45:00 - 2T,6,SãoCaetano/SP
393761,00:00 - 1T,45:00 - 2T,6,Joinville/SC
584561,00:00 - 1T,45:00 - 2T,7,SãoCaetano/SP
546794,00:00 - 1T,INT,7,Joinville/SC
465195,00:00 - 1T,45:00 - 2T,8,SãoCaetano/SP
308342,00:00 - 1T,18:00 - 2T,8,Joinville/SC
339232,00:00 - 1T,45:00 - 2T,9,SãoCaetano/SP
375562,00:00 - 1T,18:00 - 2T,9,Joinville/SC
526844,00:00 - 1T,45:00 - 2T,10,SãoCaetano/SP
501491,00:00 - 1T,45:00 - 2T,10,Joinville/SC
517749,00:00 - 1T,45:00 - 2T,11,SãoCaetano/SP
435624,00:00 - 1T,38:00 - 2T,11,Joinville/SC
372643,INT,45:00 - 2T,19,Joinville/SC
349089,18:00 - 2T,45:00 - 2T,18,Joinville/SC
394764,18:00 - 2T,45:00 - 2T,15,Joinville/SC
424131,38:00 - 2T,45:00 - 2T,17,Joinville/SC
