Campeonato:,Campeonato Brasileiro - Série C/2021,,Rodada:,18
Jogo:,Jacuipense / BA X Altos / PI,,,
Data:,25/09/2021 Horário: 17:00 Estádio:,Manoel Barradas / Salvador,,
"",,Arbitragem
Arbitro:,Andre Rodrigo Rocha (AB / TO),
Arbitro Assistente 1:,Fernando Gomes da Silva (CD / TO),
Arbitro Assistente 2:,Natal da Silva Ramos Júnior (AB / TO),
Quarto Arbitro:,Eziquiel Sousa Costa (CD / BA),
Analista de Campo:,Claudio Antônio Dias Aragão (CBF / BA),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:54Atraso:,,Não Houve Entrada do mandante: 18:02,,Atraso:,Não Houve
Entrada do visitante:,16:55Atraso:,,Não Houve Entrada do visitante: 18:03,,Atraso:,Não Houve
Início 1o Tempo:,17:00Atraso:,,Não Houve Início do 2o Tempo: 18:05,,Atraso:,Não Houve
Término do 1o Tempo:,17:50Acréscimo:,,5 min Término do 2o Tempo: 18:56,Acréscimo:,,06 min
Resultado do 1o Tempo: 2 X 1,,,Resultado Final: 3 X 2,,,
"",,,,,Relação de Jogadores,,,,
"",,Jacuipense / BA,,,,Altos / PI,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
12,Jean,Jean Carlos Cordeiro ... T(g),,P,297039 1 FABIO,Fábio Deós Fernandes T(g),,P,567474
2,Gedeilson,Gedeilson Vander Alv ... T,,P,317361 3 Wesley,Wesley Aparecido Rod ... T,,P,316914
3,Tiago,Tiago dos Santos Alves T,,P,167723 4 Reinaldo,Reinaldo Rodrigues d ... T,,P,174890
4,Railon,Railon Sousa Santos T,,P,395566 5 Jardel,Jardel Anderson Mont ... T,,P,385240
6,Radar,Radamezio Goncalves Lima T,,P,178985 6 Tiago,Tiago do Nascimento Silva T,,P,307954
9,Jeam,Jeam Eugenio de Oliveira T,,P,394353 7 Lucas,Lucas Campos Silva T,,P,454786
11,Bruninho,Bruno Duarte Nicomedes T,,P,380020 8 Joao Ananias,Joao Ananias Jordao  ... T,,P,337194
15,Daniel Pei ...,Daniel Nascimento Pe ... T,,P,531282 10 Juninho,Junio Cesar Arcanjo T,,P,160706
