Campeonato:,Campeonato Brasileiro - Série C/2021,,Rodada:,16
Jogo:,Ituano / SP X Oeste / SP,,,
Data:,11/09/2021 Horário: 15:00 Estádio:,Novelli Junior / Itu,,
"",Arbitragem
Arbitro:,Ricarle Gustavo Gonçalves Batista (AB / BA)
Arbitro Assistente 1:,Ledes Jose Coutinho Neto (CD / BA)
Arbitro Assistente 2:,Wesley Silva Santos (CD / BA)
Quarto Arbitro:,Matheus Delgado Candançan (BAS / SP)
Analista de Campo:,Eduardo Cesar Coronado Coelho (CBF / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,14:50Atraso:,,Não Houve Entrada do mandante: 16:00,,Atraso:,Não Houve
Entrada do visitante:,14:50Atraso:,,Não Houve Entrada do visitante: 15:59,,Atraso:,Não Houve
Início 1o Tempo:,15:00Atraso:,,Não Houve Início do 2o Tempo: 16:02,,Atraso:,Não Houve
Término do 1o Tempo:,15:47Acréscimo:,,2 min Término do 2o Tempo: 16:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 2 X 1,,,
"",,,,,Relação de Jogadores,,,,
"",,Ituano / SP,,,,Oeste / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Pegorari,Jose Guilherme Guido ... T(g),,P,293383 1 Fernando,Fernando Henrique do ... T(g),,P,156439
2,Pacheco,Guilherme Augusto PachecoT,,P,310646 2 Marcinho,Marcio Rodrigues Velasco T,,P,443362
3,Lucas,Lucas Vinicius Dias Costa T,,P,427213 3 Matheus,Matheus Ferreira de Sousa T,,P,352216
4,Bernardo,Bernardo Schappo T,,P,500953 4 Sandoval,Sandoval Araujo Lima T,,P,183096
5,Jorge Joa,Jorge Andres Roa Jimenez T,,P,622068 5 Alison,Alison Jose da Silva T,,P,466231
6,Mario Sergio,Mario Sergio Valerio T,,P,335286 6 Gustavo,Gustavo Salomao Miguel T,,P,406111
7,Leonardo,Leonardo da Silva Cr ... T,,P,415195 7 Lucas,Lucas Goncalves de Paula T,,P,437900
8,Gerson,Gerson Alencar de Li ... T,,P,147495 8 Bruno,Bruno Miguel de Oliveira T,,P,413020
9,Tiago Marq ...,Tiago Marques Rezende T,,P,184899 9 Leonardo,Leonardo Kalil Abdala T,,P,344838
10,Fernando,Fernando Nathan Padi ... T,,P,338498 10 kauã,Kauã Jesus Tenório T,,P,614461
11,Joao Victor,João Victor Lima Fer ... T,,P,436143 11 Ceará,Jose Leonardo Veriss ... T,,P,540826
12,Edson,Edson Oliveira Barreto R(g),,P,334836 12 Guilherme,Guilherme Patrick Tavares R(g),,P,540975
13,Vel,Rafael Feraiorni Verrone R,,P,337264 13 Matheus Vi ...,Matheus Victor de Ar ... R,,P,507704
14,Mancini,Matheus Mancini R,,P,328820 14 Favorito,Pedro Favorito Demarchi R,,P,584215
15,Mateus,Mateus Ferreira da Silva R,,P,378323 15 BRUNO,Bruno Duarte Pereira ... R,,P,603393
16,Luiz Henrique,Luiz Henrique Alves  ... R,,P,356113 16 Davi,Davi Gabriel Machado ... R,,P,529928
17,Igor,Igor Henrique Martin ... R,,P,305811 17 Roberto,Roberto Badermann RebechiR,,P,501584
18,Guilherme  ...,Guilherme Augusto Vi ... R,,P,431284 18 Jose Joaquim,Jose Joaquim de Carvalho R,,P,424600
19,Kadu Barone,Carlos Eduardo Baron ... R,,P,380299 19 Thiago,Thiago de Paulo Goncalves R,,P,464309
20,Zé Vitor,Jose Vitor dos Santo ... R,,P,530438 20 Matheus,Matheus de Paula Gon ... R,,P,541949
21,MARCELO MI ..M.,arcelo Soares Costa R,,P,606790,,,,
22,Filipe,Filipe Alexandre da Costa R,,P,338847,,,,
"",,Comissão Técnica,
"",Ituano / SP,,Oeste / SP
Técnico:,Uiles Geraldo Goncalves Freitas Junior,Assistente Técnico:,Sergio Alexsandro De Freitas
Assistente Técnico:,Carlos Alberto Pimentel,Médico:,Pedro Henrique Perez Da Costa
Médico:,Alexandre Goncalves Santoro,Treinador De Goleiros:,Carlos Eduardo Fernandes Gregorio
Treinador De Goleiros:,Rinaldo Ferreira Da Silva,Preparador Físico:,Emerson Luiz Buck Silva
Preparador Físico:,Gabriel Soliani Celante,Massagista:,Antonio Oliveira Santos Filho
Massagista:,Gabriel Felipe Gonzalez,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
33:00,1T,8,NR,Gerson Alencar de Lima Junior,,Ituano/SP
16:00,2T,9,PN,Leonardo Kalil Abdala,,Oeste/SP
42:00,2T,20,NR,Jose Vitor dos Santos Silva,,Ituano/SP
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
37:00,2T,21,Marcelo Soares Costa,Ituano/SP
"",,,Motivo: A1.7.  Tentar enganar o árbitro simulando uma lesão ou fingindo ter sofrido uma falta (simulação)  - Por tentar enganar o,
"",,,árbitro simulando uma falta.,
"Ocorrências / ObservaçõesInformo que foi respeitado um minuto de silêncio em homenagem póstuma as vítimas de covid-19.Motivo de atraso no início e/ou reinício, e de acréscimos:Acréscimos devido as substituições e atendimento médico para atletas lesionadosObservações EventuaisNada houve de anormal.Relatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu20:002TItuano/SP19 - Carlos Eduardo Barone Barboza7 - Leonardo da Silva Cruz Duarte20:002TItuano/SP21 - Marcelo Soares Costa11 - João Victor Lima Ferreira20:002TItuano/SP17 - Igor Henrique Martins Machado10 - Fernando Nathan Padilha de A...24:002TOeste/SP18 - Jose Joaquim de Carvalho9 - Leonardo Kalil Abdala24:002TOeste/SP17 - Roberto Badermann Rebechi7 - Lucas Goncalves de Paula31:002TOeste/SP13 - Matheus Victor de Araujo Rocha2 - Marcio Rodrigues Velasco31:002TOeste/SP19 - Thiago de Paulo Goncalves10 - Kauã Jesus Tenório36:002TOeste/SP16 - Davi Gabriel Machado Pereira6 - Gustavo Salomao Miguel41:002TItuano/SP20 - Jose Vitor dos Santos Silva9 - Tiago Marques Rezende"
Ocorrências / Observações
Informo que foi respeitado um minuto de silêncio em homenagem póstuma as vítimas de covid-19.
