CBF,In,Out,Nº,Clube
155703,00:00 - 1T,45:00 - 2T,1,Goiás/GO
137990,00:00 - 1T,45:00 - 2T,12,Fluminense/RJ
177357,00:00 - 1T,09:00 - 2T,2,Goiás/GO
172996,00:00 - 1T,INT,2,Fluminense/RJ
137340,00:00 - 1T,45:00 - 2T,3,Goiás/GO
167958,00:00 - 1T,45:00 - 2T,3,Fluminense/RJ
179103,00:00 - 1T,45:00 - 2T,4,Goiás/GO
141840,00:00 - 1T,45:00 - 2T,4,Fluminense/RJ
169939,00:00 - 1T,45:00 - 2T,5,Goiás/GO
143977,00:00 - 1T,45:00 - 2T,5,Fluminense/RJ
291317,00:00 - 1T,27:00 - 2T,6,Goiás/GO
173760,00:00 - 1T,45:00 - 2T,6,Fluminense/RJ
326613,00:00 - 1T,45:00 - 2T,7,Goiás/GO
173180,00:00 - 1T,45:00 - 2T,7,Fluminense/RJ
150731,00:00 - 1T,45:00 - 2T,8,Goiás/GO
147224,00:00 - 1T,INT,8,Fluminense/RJ
152825,00:00 - 1T,45:00 - 2T,10,Goiás/GO
299208,00:00 - 1T,20:00 - 2T,22,Fluminense/RJ
139094,00:00 - 1T,15:00 - 1T,11,Goiás/GO
150549,00:00 - 1T,45:00 - 2T,23,Fluminense/RJ
179832,00:00 - 1T,45:00 - 2T,18,Goiás/GO
308149,00:00 - 1T,45:00 - 2T,29,Fluminense/RJ
307616,INT,45 - 2T,35,Fluminense/RJ
178684,15:00 - 1T,45 - 2T,20,Goiás/GO
353262,09:00 - 2T,45 - 2T,14,Goiás/GO
129598,20:00 - 2T,45 - 2T,16,Fluminense/RJ
295792,27:00 - 2T,45 - 2T,19,Goiás/GO
