CBF,In,Out,Nº,Clube
298952,00:00 - 1T,45:00 - 2T,1,SãoBento/SP
173872,00:00 - 1T,45:00 - 2T,1,Itabaiana/SE
305809,00:00 - 1T,45:00 - 2T,2,SãoBento/SP
184326,00:00 - 1T,45:00 - 2T,2,Itabaiana/SE
176129,00:00 - 1T,45:00 - 2T,3,SãoBento/SP
167435,00:00 - 1T,45:00 - 2T,3,Itabaiana/SE
155651,00:00 - 1T,45:00 - 2T,4,SãoBento/SP
175464,00:00 - 1T,45:00 - 2T,4,Itabaiana/SE
156835,00:00 - 1T,45:00 - 2T,5,SãoBento/SP
177085,00:00 - 1T,45:00 - 2T,5,Itabaiana/SE
182801,00:00 - 1T,45:00 - 2T,6,SãoBento/SP
171310,00:00 - 1T,25:00 - 2T,6,Itabaiana/SE
188294,00:00 - 1T,45:00 - 2T,7,SãoBento/SP
172943,00:00 - 1T,45:00 - 2T,7,Itabaiana/SE
175534,00:00 - 1T,45:00 - 2T,8,SãoBento/SP
293682,00:00 - 1T,45:00 - 2T,8,Itabaiana/SE
172061,00:00 - 1T,45:00 - 2T,9,SãoBento/SP
167924,00:00 - 1T,45:00 - 2T,9,Itabaiana/SE
318493,00:00 - 1T,45:00 - 2T,10,SãoBento/SP
306596,00:00 - 1T,INT,10,Itabaiana/SE
300968,00:00 - 1T,45:00 - 2T,11,SãoBento/SP
154976,00:00 - 1T,20:00 - 2T,11,Itabaiana/SE
187510,INT,45 - 2T,17,Itabaiana/SE
307827,20:00 - 2T,45 - 2T,18,Itabaiana/SE
191387,25:00 - 2T,45 - 2T,13,Itabaiana/SE
