CBF,In,Out,Nº,Clube
169656,00:00 - 1T,45:00 - 2T,12,Genus/RO
335875,00:00 - 1T,45:00 - 2T,1,Nacional/AM
351504,00:00 - 1T,33:00 - 2T,2,Genus/RO
177876,00:00 - 1T,45:00 - 2T,2,Nacional/AM
316918,00:00 - 1T,45:00 - 2T,3,Genus/RO
136744,00:00 - 1T,45:00 - 2T,3,Nacional/AM
187290,00:00 - 1T,45:00 - 2T,4,Genus/RO
295323,00:00 - 1T,45:00 - 2T,4,Nacional/AM
292105,00:00 - 1T,45:00 - 2T,5,Genus/RO
158613,00:00 - 1T,45:00 - 2T,5,Nacional/AM
174745,00:00 - 1T,45:00 - 2T,6,Genus/RO
172555,00:00 - 1T,45:00 - 2T,6,Nacional/AM
308014,00:00 - 1T,45:00 - 2T,7,Genus/RO
178378,00:00 - 1T,45:00 - 2T,7,Nacional/AM
168743,00:00 - 1T,45:00 - 2T,8,Genus/RO
350592,00:00 - 1T,41:00 - 2T,8,Nacional/AM
152199,00:00 - 1T,36:00 - 2T,9,Genus/RO
129927,00:00 - 1T,34:00 - 2T,9,Nacional/AM
170031,00:00 - 1T,45:00 - 2T,10,Genus/RO
161942,00:00 - 1T,45:00 - 2T,10,Nacional/AM
383402,00:00 - 1T,+1:00 - 2T,11,Genus/RO
173649,00:00 - 1T,24:00 - 2T,11,Nacional/AM
188611,+1:00 - 2T,45 - 2T,13,Genus/RO
341612,24:00 - 2T,45 - 2T,16,Nacional/AM
512830,33:00 - 2T,45 - 2T,14,Genus/RO
174847,34:00 - 2T,45 - 2T,17,Nacional/AM
508678,36:00 - 2T,45 - 2T,19,Genus/RO
161624,41:00 - 2T,45 - 2T,18,Nacional/AM
