CBF,In,Out,Nº,Clube
137133,00:00 - 1T,45:00 - 2T,1,Ituano/SP
171866,00:00 - 1T,45:00 - 2T,1,Metropolitano/SC
322785,00:00 - 1T,45:00 - 2T,2,Ituano/SP
316578,00:00 - 1T,45:00 - 2T,2,Metropolitano/SC
186873,00:00 - 1T,45:00 - 2T,3,Ituano/SP
412439,00:00 - 1T,45:00 - 2T,3,Metropolitano/SC
392015,00:00 - 1T,45:00 - 2T,4,Ituano/SP
359298,00:00 - 1T,45:00 - 2T,4,Metropolitano/SC
305811,00:00 - 1T,45:00 - 2T,5,Ituano/SP
302039,00:00 - 1T,45:00 - 2T,5,Metropolitano/SC
182630,00:00 - 1T,45:00 - 2T,6,Ituano/SP
409319,00:00 - 1T,45:00 - 2T,6,Metropolitano/SC
172279,00:00 - 1T,45:00 - 2T,7,Ituano/SP
403792,00:00 - 1T,45:00 - 2T,9,Metropolitano/SC
313043,00:00 - 1T,45:00 - 2T,11,Ituano/SP
149725,00:00 - 1T,45:00 - 2T,10,Metropolitano/SC
398332,22:00 - 2T,45 - 2T,18,Ituano/SP
318040,24:00 - 2T,45 - 2T,15,Metropolitano/SC
352283,30:00 - 2T,45 - 2T,19,Ituano/SP
340230,INT,45 - 2T,16,Metropolitano/SC
344846,35:00 - 2T,45 - 2T,20,Ituano/SP
419439,17:00 - 2T,45 - 2T,19,Metropolitano/SC
340230,INT,45 - 2T,16,Metropolitano/SC
419439,17:00 - 2T,45 - 2T,19,Metropolitano/SC
398332,22:00 - 2T,45 - 2T,18,Ituano/SP
318040,24:00 - 2T,45 - 2T,15,Metropolitano/SC
352283,30:00 - 2T,45 - 2T,19,Ituano/SP
344846,35:00 - 2T,45 - 2T,20,Ituano/SP
