CBF,In,Out,Nº,Clube
382393,00:00 - 1T,45:00 - 2T,1,Serrano/BA
170420,00:00 - 1T,45:00 - 2T,1,Treze/PB
305766,00:00 - 1T,45:00 - 2T,2,Serrano/BA
430408,00:00 - 1T,45:00 - 2T,2,Treze/PB
179628,00:00 - 1T,45:00 - 2T,3,Serrano/BA
314533,00:00 - 1T,45:00 - 2T,3,Treze/PB
312173,00:00 - 1T,45:00 - 2T,4,Serrano/BA
291934,00:00 - 1T,INT,4,Treze/PB
190397,00:00 - 1T,45:00 - 2T,5,Serrano/BA
368444,00:00 - 1T,45:00 - 2T,5,Treze/PB
155739,00:00 - 1T,45:00 - 2T,6,Serrano/BA
177482,00:00 - 1T,45:00 - 2T,6,Treze/PB
304290,00:00 - 1T,45:00 - 2T,7,Serrano/BA
381293,00:00 - 1T,INT,7,Treze/PB
424320,00:00 - 1T,22:00 - 2T,8,Serrano/BA
310585,00:00 - 1T,45:00 - 2T,8,Treze/PB
417347,00:00 - 1T,45:00 - 2T,9,Serrano/BA
129927,00:00 - 1T,45:00 - 2T,9,Treze/PB
380627,00:00 - 1T,39:00 - 2T,10,Serrano/BA
162610,00:00 - 1T,45:00 - 2T,10,Treze/PB
420587,00:00 - 1T,45:00 - 2T,11,Serrano/BA
507679,00:00 - 1T,10:00 - 2T,11,Treze/PB
176896,INT,45 - 2T,15,Treze/PB
361925,10:00 - 2T,45 - 2T,17,Treze/PB
170712,22:00 - 2T,45 - 2T,13,Serrano/BA
400841,39:00 - 2T,45 - 2T,16,Serrano/BA
