CBF,In,Out,Nº,Clube
156439,00:00 - 1T,45:00 - 2T,1,Remo/PA
169656,00:00 - 1T,45:00 - 2T,1,RioBranco/AC
158854,00:00 - 1T,45:00 - 2T,2,Remo/PA
187916,00:00 - 1T,45:00 - 2T,2,RioBranco/AC
302195,00:00 - 1T,45:00 - 2T,3,Remo/PA
294300,00:00 - 1T,45:00 - 2T,3,RioBranco/AC
168336,00:00 - 1T,45:00 - 2T,4,Remo/PA
142966,00:00 - 1T,45:00 - 2T,4,RioBranco/AC
443807,00:00 - 1T,INT,5,Remo/PA
186459,00:00 - 1T,45:00 - 2T,5,RioBranco/AC
370091,00:00 - 1T,45:00 - 2T,6,Remo/PA
291711,00:00 - 1T,45:00 - 2T,6,RioBranco/AC
148237,00:00 - 1T,45:00 - 2T,7,Remo/PA
304011,00:00 - 1T,45:00 - 2T,7,RioBranco/AC
143401,00:00 - 1T,INT,8,Remo/PA
341760,00:00 - 1T,45:00 - 2T,8,RioBranco/AC
143485,00:00 - 1T,45:00 - 2T,9,Remo/PA
179859,00:00 - 1T,45:00 - 2T,9,RioBranco/AC
173504,00:00 - 1T,45:00 - 2T,10,Remo/PA
293709,00:00 - 1T,45:00 - 2T,10,RioBranco/AC
291610,00:00 - 1T,15:00 - 2T,11,Remo/PA
184762,00:00 - 1T,45:00 - 2T,11,RioBranco/AC
182847,INT,45 - 2T,13,Remo/PA
160706,INT,45 - 2T,17,Remo/PA
332779,15:00 - 2T,45 - 2T,20,Remo/PA
