CBF,Time,Type,Game
510110,17:00 - 2T,NR,001
694029,24:00 - 1T,NR,002
175223,16:00 - 1T,NR,003
155855,42:00 - 1T,NR,004
303545,37:00 - 1T,NR,006
168982,02:00 - 1T,NR,007
183853,19:00 - 1T,PN,008
174071,45:00 - 1T,NR,009
313001,04:00 - 2T,NR,011
168982,33:00 - 2T,NR,013
300229,02:00 - 1T,NR,014
383244,07:00 - 1T,NR,015
303490,40:00 - 2T,CT,016
174223,08:00 - 2T,PN,019
337261,10:00 - 1T,NR,021
177469,+3 - 2T,NR,021
542337,45:00 - 1T,NR,022
291732,26:00 - 1T,NR,023
526893,07:00 - 1T,NR,024
401315,37:00 - 1T,NR,025
158893,19:00 - 1T,NR,026
338185,13:00 - 2T,NR,027
344838,+4 - 2T,PN,027
388312,23:00 - 1T,NR,028
318254,11:00 - 1T,NR,029
355362,05:00 - 1T,NR,030
182466,09:00 - 1T,NR,031
169835,19:00 - 2T,NR,032
168982,24:00 - 2T,NR,033
363229,28:00 - 1T,NR,034
344838,21:00 - 1T,NR,035
170369,10:00 - 2T,NR,036
170178,10:00 - 2T,NR,040
175135,21:00 - 1T,NR,041
313001,13:00 - 2T,NR,042
168982,+1 - 1T,NR,043
168982,31:00 - 2T,PN,043
152877,+3 - 2T,NR,043
419133,04:00 - 1T,NR,044
412193,16:00 - 2T,NR,045
441070,10:00 - 1T,NR,048
646420,25:00 - 1T,NR,049
355362,40:00 - 1T,NR,050
304071,26:00 - 1T,NR,051
353336,15:00 - 1T,NR,053
465413,45:00 - 1T,NR,054
297781,09:00 - 1T,NR,055
347221,+2 - 2T,NR,055
341345,17:00 - 1T,NR,056
367343,23:00 - 2T,PN,058
360467,06:00 - 1T,NR,060
413841,+3 - 2T,NR,060
170178,+2 - 2T,NR,060
292282,32:00 - 1T,CT,061
297781,12:00 - 1T,NR,062
316748,06:00 - 2T,FT,064
305521,30:00 - 1T,NR,065
174071,03:00 - 1T,NR,066
338185,22:00 - 2T,NR,067
533140,31:00 - 2T,NR,068
158903,30:00 - 2T,NR,069
511641,14:00 - 2T,NR,070
172142,36:00 - 1T,NR,071
334568,19:00 - 2T,NR,072
166075,42:00 - 1T,NR,073
167201,+1 - 2T,CT,074
389378,10:00 - 1T,NR,075
170011,24:00 - 1T,NR,076
388303,15:00 - 1T,NR,077
367343,29:00 - 1T,NR,078
419436,09:00 - 2T,NR,080
305723,30:00 - 2T,NR,081
182466,30:00 - 2T,NR,083
166075,44:00 - 1T,PN,085
183381,+4 - 1T,NR,085
423003,10:00 - 2T,NR,086
363071,24:00 - 1T,NR,087
441070,21:00 - 1T,NR,088
155541,32:00 - 2T,NR,089
434038,15:00 - 2T,NR,091
322380,11:00 - 1T,NR,093
432201,27:00 - 2T,NR,095
183874,40:00 - 1T,NR,096
389378,22:00 - 1T,NR,097
