CBF,In,Out,Nº,Clube
462152,00:00 - 1T,45:00 - 2T,1,Csa/AL
313131,00:00 - 1T,45:00 - 2T,1,Oeste/SP
356106,00:00 - 1T,45:00 - 2T,3,Csa/AL
507704,00:00 - 1T,41:00 - 2T,2,Oeste/SP
292282,00:00 - 1T,45:00 - 2T,4,Csa/AL
400624,00:00 - 1T,45:00 - 2T,3,Oeste/SP
184273,00:00 - 1T,45:00 - 2T,6,Csa/AL
403179,00:00 - 1T,45:00 - 2T,4,Oeste/SP
293188,00:00 - 1T,27:00 - 2T,8,Csa/AL
346815,00:00 - 1T,INT,5,Oeste/SP
437380,00:00 - 1T,45:00 - 2T,14,Csa/AL
310842,00:00 - 1T,INT,6,Oeste/SP
291732,00:00 - 1T,44:00 - 2T,17,Csa/AL
310101,00:00 - 1T,INT,7,Oeste/SP
445174,00:00 - 1T,14:00 - 2T,20,Csa/AL
434289,00:00 - 1T,41:00 - 2T,8,Oeste/SP
175223,00:00 - 1T,45:00 - 2T,21,Csa/AL
432298,00:00 - 1T,45:00 - 2T,9,Oeste/SP
315979,00:00 - 1T,14:00 - 2T,25,Csa/AL
540826,00:00 - 1T,45:00 - 2T,10,Oeste/SP
365355,00:00 - 1T,44:00 - 2T,99,Csa/AL
542491,00:00 - 1T,45:00 - 2T,11,Oeste/SP
360598,INT,45:00 - 2T,18,Oeste/SP
406111,INT,45:00 - 2T,16,Oeste/SP
401167,INT,45:00 - 2T,15,Oeste/SP
298793,14:00 - 2T,45:00 - 2T,7,Csa/AL
335611,14:00 - 2T,45:00 - 2T,27,Csa/AL
429655,27:00 - 2T,45:00 - 2T,5,Csa/AL
534795,41:00 - 2T,45:00 - 2T,17,Oeste/SP
183381,41:00 - 2T,45:00 - 2T,19,Oeste/SP
419133,44:00 - 2T,45:00 - 2T,28,Csa/AL
441575,44:00 - 2T,45:00 - 2T,16,Csa/AL
