CBF,Time,Type,Game
185444,42:00 - 1T,NR,002
298642,39:00 - 2T,NR,002
502361,+1 - 2T,NR,002
389378,30:00 - 1T,NR,003
695297,35:00 - 1T,FT,003
184307,19:00 - 2T,NR,004
339209,+2 - 2T,NR,004
161625,44:00 - 1T,NR,006
162905,20:00 - 1T,NR,007
162905,33:00 - 1T,PN,007
601171,35:00 - 1T,NR,007
593809,42:00 - 1T,NR,007
567698,11:00 - 2T,NR,007
420184,26:00 - 2T,NR,008
388084,21:00 - 1T,NR,009
321574,+2 - 1T,NR,009
337713,19:00 - 1T,NR,010
434301,03:00 - 2T,NR,010
173861,37:00 - 2T,NR,010
165924,14:00 - 1T,NR,011
416790,39:00 - 1T,NR,011
357424,08:00 - 1T,NR,012
357424,32:00 - 1T,FT,012
144094,42:00 - 1T,NR,013
441844,06:00 - 1T,NR,014
405543,19:00 - 2T,NR,014
162504,12:00 - 1T,NR,015
633271,29:00 - 1T,NR,015
304434,07:00 - 2T,NR,015
304434,11:00 - 2T,NR,015
344314,16:00 - 2T,NR,015
420184,11:00 - 2T,NR,016
306270,42:00 - 2T,NR,016
177885,39:00 - 1T,PN,017
388084,31:00 - 1T,NR,018
692978,+12 - 1T,PN,018
408134,30:00 - 2T,NR,018
307018,14:00 - 1T,NR,020
330015,31:00 - 1T,NR,020
304239,16:00 - 2T,NR,020
420184,27:00 - 1T,NR,021
150986,38:00 - 1T,PN,021
150986,31:00 - 2T,PN,021
691654,17:00 - 2T,NR,022
691654,29:00 - 2T,NR,022
332318,+6 - 2T,PN,022
633571,17:00 - 1T,NR,023
171406,39:00 - 1T,FT,023
646668,28:00 - 1T,NR,024
373768,41:00 - 1T,NR,024
184307,37:00 - 2T,NR,024
524291,43:00 - 2T,NR,024
463599,27:00 - 2T,PN,025
463599,+1 - 2T,NR,025
378851,25:00 - 2T,NR,027
422469,32:00 - 2T,NR,027
178875,+2 - 2T,NR,027
521990,28:00 - 1T,NR,028
330015,13:00 - 1T,NR,030
412852,+3 - 2T,NR,030
428672,44:00 - 1T,NR,031
337830,43:00 - 2T,PN,031
451607,26:00 - 1T,NR,032
336119,42:00 - 2T,NR,032
307840,+6 - 2T,NR,032
314059,21:00 - 1T,NR,033
346745,40:00 - 2T,NR,033
441844,01:00 - 1T,NR,034
150986,02:00 - 1T,NR,034
462610,37:00 - 2T,NR,034
435371,37:00 - 1T,NR,035
337172,41:00 - 1T,NR,035
162504,03:00 - 2T,NR,035
308275,41:00 - 2T,NR,035
692784,06:00 - 2T,NR,036
189822,23:00 - 2T,NR,036
189822,44:00 - 2T,PN,036
184307,30:00 - 2T,NR,037
308405,+1 - 2T,NR,038
691654,23:00 - 2T,NR,039
357424,32:00 - 2T,NR,039
413248,+3 - 2T,NR,039
337830,+6 - 2T,PN,041
165924,45:00 - 1T,PN,043
176640,02:00 - 2T,CT,043
453232,27:00 - 2T,NR,043
441844,44:00 - 1T,NR,044
437531,+2 - 1T,PN,044
302768,07:00 - 2T,NR,044
413857,17:00 - 2T,NR,045
409960,30:00 - 2T,NR,045
189822,07:00 - 1T,NR,046
307317,05:00 - 1T,NR,047
646663,+3 - 1T,CT,048
601171,11:00 - 1T,NR,049
316729,30:00 - 2T,NR,049
692978,21:00 - 1T,NR,050
316763,+4 - 2T,NR,050
354201,03:00 - 1T,NR,051
148994,35:00 - 2T,NR,051
563898,40:00 - 2T,NR,051
189822,05:00 - 1T,NR,052
373841,28:00 - 1T,NR,052
173861,13:00 - 1T,FT,053
295418,35:00 - 1T,NR,053
434301,+2 - 2T,NR,053
337830,+5 - 1T,NR,054
546294,34:00 - 1T,NR,055
306616,45:00 - 1T,NR,055
422351,18:00 - 1T,NR,056
166603,21:00 - 2T,NR,056
518380,24:00 - 2T,NR,056
330886,32:00 - 2T,NR,057
518590,+5 - 2T,NR,057
437531,+4 - 2T,PN,058
152788,38:00 - 1T,NR,059
413857,14:00 - 2T,NR,059
152788,41:00 - 2T,NR,059
294769,19:00 - 2T,NR,060
403112,+6 - 2T,NR,060
416790,06:00 - 1T,NR,061
337840,33:00 - 2T,NR,061
165924,+3 - 2T,NR,063
699171,34:00 - 1T,NR,065
699171,43:00 - 1T,NR,065
347809,13:00 - 2T,NR,065
178620,05:00 - 1T,NR,066
412852,28:00 - 2T,PN,066
428672,32:00 - 2T,NR,066
303716,01:00 - 1T,NR,067
303716,15:00 - 1T,NR,067
177885,31:00 - 1T,NR,067
521990,36:00 - 1T,NR,067
298642,41:00 - 1T,NR,067
177444,03:00 - 2T,NR,067
521990,06:00 - 2T,NR,067
308495,44:00 - 2T,NR,067
311336,17:00 - 1T,NR,068
339209,28:00 - 1T,NR,068
294769,45:00 - 1T,NR,069
186135,27:00 - 1T,CT,070
543767,20:00 - 2T,NR,070
183755,45:00 - 2T,NR,070
177444,05:00 - 1T,NR,071
179395,13:00 - 1T,PN,071
337830,42:00 - 2T,NR,071
691654,07:00 - 1T,NR,072
306146,39:00 - 1T,NR,073
434301,04:00 - 2T,NR,073
346745,08:00 - 2T,NR,073
322748,+1 - 2T,NR,073
339209,09:00 - 2T,NR,074
541921,23:00 - 2T,NR,074
166061,+3 - 2T,NR,074
177050,11:00 - 1T,PN,075
314287,21:00 - 1T,FT,075
700591,29:00 - 2T,NR,075
162504,+2 - 2T,NR,075
177885,19:00 - 1T,NR,076
315585,27:00 - 1T,NR,076
189822,22:00 - 2T,PN,076
376734,+6 - 2T,PN,076
647148,14:00 - 2T,NR,077
162905,22:00 - 2T,CT,077
452746,31:00 - 2T,NR,077
295792,32:00 - 1T,NR,078
373768,08:00 - 1T,NR,079
291843,10:00 - 1T,NR,080
354923,40:00 - 1T,NR,080
156447,07:00 - 1T,NR,081
337830,33:00 - 1T,NR,081
172038,+2 - 2T,NR,081
691654,16:00 - 2T,NR,082
337840,18:00 - 2T,NR,082
337840,28:00 - 2T,NR,082
446399,07:00 - 2T,NR,083
346745,32:00 - 2T,NR,083
387808,21:00 - 1T,NR,084
699171,35:00 - 1T,NR,084
184307,38:00 - 1T,NR,084
184307,+7 - 2T,PN,084
165924,42:00 - 1T,PN,085
541921,19:00 - 2T,NR,085
317751,24:00 - 1T,NR,087
422352,08:00 - 2T,NR,087
309431,35:00 - 2T,PN,088
443517,42:00 - 2T,NR,088
152788,08:00 - 2T,PN,089
302768,12:00 - 1T,NR,090
291317,37:00 - 1T,NR,090
151437,45:00 - 1T,PN,090
694430,36:00 - 2T,NR,090
437531,37:00 - 2T,CT,090
437531,+5 - 2T,PN,090
150986,07:00 - 1T,NR,091
150986,43:00 - 2T,PN,091
405246,+5 - 2T,NR,091
413248,34:00 - 1T,NR,092
405543,04:00 - 2T,NR,092
691654,25:00 - 2T,NR,092
537477,27:00 - 2T,NR,092
405543,37:00 - 2T,NR,092
412852,12:00 - 1T,PN,093
166061,28:00 - 1T,NR,093
330886,41:00 - 1T,NR,093
459744,18:00 - 2T,NR,093
432218,07:00 - 1T,NR,094
321829,29:00 - 1T,NR,094
432218,38:00 - 1T,NR,094
184307,29:00 - 2T,FT,094
167509,29:00 - 1T,NR,095
441844,03:00 - 2T,NR,095
694075,42:00 - 2T,NR,095
177411,15:00 - 1T,NR,096
161625,04:00 - 2T,PN,096
420409,39:00 - 1T,NR,097
336900,11:00 - 1T,NR,098
543767,44:00 - 1T,NR,100
543767,12:00 - 1T,NR,101
303716,38:00 - 1T,NR,101
303716,+5 - 2T,NR,101
422469,04:00 - 1T,NR,104
294769,19:00 - 1T,NR,104
308190,23:00 - 1T,NR,104
441844,45:00 - 1T,NR,104
345109,17:00 - 2T,NR,104
297441,43:00 - 2T,NR,104
308405,25:00 - 2T,NR,106
505058,+2 - 2T,NR,106
302768,44:00 - 2T,PN,108
420080,20:00 - 2T,NR,109
349619,20:00 - 1T,NR,110
375634,07:00 - 2T,PN,110
304239,09:00 - 2T,NR,110
344314,14:00 - 2T,NR,110
375634,19:00 - 2T,NR,110
375634,32:00 - 2T,NR,110
188660,+3 - 2T,NR,110
693055,07:00 - 1T,NR,111
536862,16:00 - 2T,NR,111
379386,26:00 - 2T,NR,111
184364,42:00 - 2T,PN,111
543481,04:00 - 2T,NR,112
345109,05:00 - 2T,NR,112
453232,09:00 - 2T,NR,113
303716,11:00 - 2T,NR,113
321829,41:00 - 1T,NR,114
317697,02:00 - 2T,NR,114
189822,19:00 - 1T,NR,116
346745,25:00 - 1T,NR,116
412852,36:00 - 1T,PN,117
151437,02:00 - 1T,NR,119
407683,07:00 - 2T,NR,119
294769,28:00 - 2T,NR,119
348537,+2 - 2T,NR,119
309431,44:00 - 1T,PN,120
307018,04:00 - 2T,NR,120
303716,10:00 - 2T,NR,121
401839,13:00 - 2T,PN,121
337840,21:00 - 2T,NR,121
177444,31:00 - 2T,NR,121
502001,40:00 - 1T,CT,122
336119,27:00 - 2T,NR,122
308405,09:00 - 1T,NR,123
291997,17:00 - 1T,NR,123
166061,36:00 - 2T,NR,123
695297,08:00 - 1T,NR,125
339258,13:00 - 1T,NR,125
694075,18:00 - 1T,NR,125
317445,28:00 - 1T,PN,125
375634,37:00 - 1T,PN,125
428672,08:00 - 2T,NR,126
189822,29:00 - 2T,PN,126
186467,40:00 - 1T,PN,127
345210,09:00 - 2T,NR,127
514346,31:00 - 2T,NR,127
543767,04:00 - 1T,NR,130
184307,18:00 - 1T,PN,130
400906,09:00 - 2T,CT,130
568013,31:00 - 2T,NR,130
316763,39:00 - 2T,NR,130
303716,06:00 - 2T,NR,131
186450,09:00 - 2T,NR,131
303716,15:00 - 2T,NR,131
502361,01:00 - 2T,NR,132
336119,06:00 - 2T,NR,132
166061,31:00 - 2T,NR,132
434301,+1 - 1T,NR,133
432218,19:00 - 2T,NR,133
434301,25:00 - 2T,NR,133
189822,17:00 - 1T,NR,134
189822,25:00 - 1T,NR,134
451607,03:00 - 1T,NR,136
168008,10:00 - 1T,NR,136
370997,26:00 - 2T,NR,136
314059,10:00 - 1T,NR,137
185444,31:00 - 1T,NR,137
376734,45:00 - 1T,NR,137
430588,36:00 - 1T,NR,139
295792,41:00 - 1T,NR,139
329952,39:00 - 2T,NR,139
151437,22:00 - 1T,NR,140
303718,40:00 - 1T,NR,140
148994,07:00 - 2T,NR,140
151437,22:00 - 2T,PN,140
150986,24:00 - 2T,NR,140
172038,30:00 - 2T,NR,140
150986,26:00 - 2T,PN,141
563898,09:00 - 1T,NR,142
310373,02:00 - 2T,NR,142
401839,25:00 - 2T,NR,142
332318,10:00 - 2T,PN,143
322748,+2 - 2T,NR,143
184307,19:00 - 1T,PN,144
161625,27:00 - 2T,NR,144
184307,34:00 - 2T,PN,144
375634,41:00 - 1T,PN,145
344314,+1 - 1T,NR,145
189822,06:00 - 1T,NR,146
701161,36:00 - 1T,NR,146
337840,41:00 - 1T,NR,146
695304,29:00 - 1T,NR,147
336119,45:00 - 1T,NR,147
169888,10:00 - 2T,NR,147
435371,15:00 - 1T,NR,149
178854,33:00 - 1T,CT,149
399713,45:00 - 2T,PN,149
540186,24:00 - 1T,NR,151
339209,01:00 - 2T,NR,151
302768,07:00 - 1T,NR,153
302768,24:00 - 1T,NR,153
541921,37:00 - 1T,NR,153
292205,19:00 - 2T,NR,153
326622,22:00 - 2T,NR,154
460683,19:00 - 1T,NR,155
339258,06:00 - 2T,NR,155
161625,33:00 - 1T,NR,156
405543,42:00 - 1T,NR,156
428672,02:00 - 2T,NR,156
428672,20:00 - 2T,NR,156
315585,34:00 - 1T,NR,157
457303,39:00 - 1T,CT,157
452746,43:00 - 1T,NR,157
173551,07:00 - 2T,NR,157
647148,10:00 - 2T,NR,157
315585,30:00 - 2T,NR,157
436395,35:00 - 2T,NR,157
599514,45:00 - 2T,NR,157
438556,+5 - 2T,NR,158
516781,10:00 - 1T,NR,159
464173,01:00 - 2T,NR,159
543767,03:00 - 2T,NR,160
538843,+4 - 2T,NR,160
523841,12:00 - 1T,NR,161
176729,41:00 - 1T,CT,161
294769,32:00 - 2T,NR,161
313755,45:00 - 2T,NR,161
694075,20:00 - 1T,NR,167
308495,23:00 - 2T,NR,167
185444,34:00 - 2T,NR,167
185444,43:00 - 2T,NR,167
541499,05:00 - 1T,NR,168
646668,26:00 - 1T,PN,168
292205,29:00 - 2T,NR,168
430588,34:00 - 1T,NR,169
430588,41:00 - 1T,NR,169
334457,+1 - 1T,NR,170
321574,15:00 - 2T,NR,170
291708,28:00 - 1T,NR,171
379386,10:00 - 2T,NR,171
184307,35:00 - 2T,NR,171
526048,+2 - 2T,NR,171
463127,22:00 - 1T,NR,172
413248,27:00 - 2T,NR,172
438556,44:00 - 2T,NR,172
434301,09:00 - 1T,NR,173
434301,26:00 - 1T,NR,173
332318,+2 - 1T,PN,173
173861,44:00 - 2T,NR,173
169945,+1 - 1T,NR,174
339209,37:00 - 2T,NR,174
701161,06:00 - 1T,NR,176
303716,10:00 - 1T,NR,176
189822,24:00 - 1T,NR,176
177444,+4 - 2T,NR,176
378851,24:00 - 1T,NR,177
191433,19:00 - 2T,NR,177
185444,25:00 - 2T,PN,177
408134,43:00 - 1T,NR,178
171788,10:00 - 2T,CT,178
505058,43:00 - 2T,NR,178
544730,02:00 - 1T,NR,179
294769,29:00 - 1T,NR,179
170077,06:00 - 2T,NR,179
517179,19:00 - 1T,NR,180
165924,09:00 - 2T,NR,180
165924,19:00 - 2T,NR,180
303716,05:00 - 1T,NR,181
308348,16:00 - 1T,NR,181
434301,45:00 - 1T,NR,181
332318,13:00 - 2T,PN,181
346745,36:00 - 2T,NR,181
695304,16:00 - 1T,PN,182
601171,23:00 - 1T,NR,182
405543,27:00 - 1T,NR,182
417861,05:00 - 2T,NR,182
308405,18:00 - 1T,NR,183
427806,24:00 - 2T,NR,183
517179,31:00 - 2T,NR,183
321829,09:00 - 1T,NR,184
184307,26:00 - 1T,NR,184
308495,27:00 - 1T,NR,184
529172,36:00 - 1T,NR,184
435809,33:00 - 1T,NR,185
168008,23:00 - 2T,NR,186
646474,26:00 - 2T,NR,186
700808,32:00 - 2T,NR,186
169888,07:00 - 2T,NR,187
303542,07:00 - 1T,NR,188
306146,29:00 - 2T,NR,189
165709,16:00 - 1T,NR,190
421138,12:00 - 2T,NR,190
428672,27:00 - 1T,NR,191
165924,27:00 - 2T,NR,192
188453,19:00 - 1T,NR,193
434301,24:00 - 1T,NR,193
337713,33:00 - 2T,NR,193
422469,18:00 - 2T,CT,194
422469,+5 - 2T,NR,194
186450,03:00 - 1T,CT,195
375634,07:00 - 1T,NR,195
295792,13:00 - 2T,NR,195
703937,37:00 - 2T,NR,195
436395,31:00 - 1T,NR,196
292205,02:00 - 2T,NR,196
337363,13:00 - 2T,NR,196
437531,28:00 - 2T,NR,196
177885,+6 - 2T,PN,197
191433,18:00 - 1T,NR,198
408134,17:00 - 2T,NR,198
337840,+2 - 2T,NR,198
