CBF,In,Out,Nº,Clube
295557,00:00 - 1T,45:00 - 2T,93,Chapecoense/SC
159684,00:00 - 1T,45:00 - 2T,1,Vitória/BA
328812,00:00 - 1T,45:00 - 2T,5,Chapecoense/SC
166649,00:00 - 1T,45:00 - 2T,3,Vitória/BA
332318,00:00 - 1T,45:00 - 2T,6,Chapecoense/SC
350453,00:00 - 1T,45:00 - 2T,6,Vitória/BA
507566,00:00 - 1T,18:00 - 2T,8,Chapecoense/SC
180789,00:00 - 1T,36:00 - 2T,7,Vitória/BA
152788,00:00 - 1T,22:00 - 2T,9,Chapecoense/SC
313780,00:00 - 1T,36:00 - 2T,14,Vitória/BA
291540,00:00 - 1T,39:00 - 2T,11,Chapecoense/SC
293087,00:00 - 1T,45:00 - 2T,22,Vitória/BA
389228,00:00 - 1T,45:00 - 2T,14,Chapecoense/SC
430588,00:00 - 1T,45:00 - 2T,27,Vitória/BA
295957,00:00 - 1T,45:00 - 2T,16,Chapecoense/SC
178620,00:00 - 1T,45:00 - 2T,29,Vitória/BA
292833,00:00 - 1T,45:00 - 2T,17,Chapecoense/SC
376566,00:00 - 1T,20:00 - 2T,35,Vitória/BA
172576,00:00 - 1T,45:00 - 2T,22,Chapecoense/SC
402095,00:00 - 1T,45:00 - 2T,40,Vitória/BA
169939,00:00 - 1T,45:00 - 2T,55,Chapecoense/SC
303718,00:00 - 1T,45:00 - 2T,77,Vitória/BA
376586,18:00 - 2T,45 - 2T,2,Chapecoense/SC
154497,20:00 - 2T,45 - 2T,99,Vitória/BA
163514,22:00 - 2T,45 - 2T,10,Chapecoense/SC
305764,36:00 - 2T,45 - 2T,21,Vitória/BA
188990,36:00 - 2T,45 - 2T,4,Vitória/BA
335012,39:00 - 2T,45 - 2T,21,Chapecoense/SC
