CBF,In,Out,Nº,Clube
299473,00:00 - 1T,45:00 - 2T,1,Madureira/RJ
298952,00:00 - 1T,45:00 - 2T,1,Tupi/MG
177876,00:00 - 1T,45:00 - 2T,2,Madureira/RJ
152660,00:00 - 1T,27:00 - 1T,2,Tupi/MG
180866,00:00 - 1T,45:00 - 2T,3,Madureira/RJ
306551,00:00 - 1T,45:00 - 2T,3,Tupi/MG
190230,00:00 - 1T,45:00 - 2T,4,Madureira/RJ
187548,00:00 - 1T,45:00 - 2T,4,Tupi/MG
296072,00:00 - 1T,31:00 - 2T,5,Madureira/RJ
373420,00:00 - 1T,45:00 - 2T,5,Tupi/MG
297093,00:00 - 1T,09:00 - 2T,6,Madureira/RJ
136053,00:00 - 1T,45:00 - 2T,6,Tupi/MG
319054,00:00 - 1T,45:00 - 2T,7,Madureira/RJ
328949,00:00 - 1T,45:00 - 2T,7,Tupi/MG
306693,00:00 - 1T,45:00 - 2T,8,Madureira/RJ
159638,00:00 - 1T,45:00 - 2T,8,Tupi/MG
327384,00:00 - 1T,45:00 - 2T,9,Madureira/RJ
353400,00:00 - 1T,28:00 - 2T,9,Tupi/MG
184989,00:00 - 1T,45:00 - 2T,10,Madureira/RJ
137759,00:00 - 1T,37:00 - 2T,10,Tupi/MG
307957,00:00 - 1T,INT,11,Madureira/RJ
326622,00:00 - 1T,45:00 - 2T,11,Tupi/MG
302364,INT,45 - 2T,20,Madureira/RJ
167360,27:00 - 1T,45 - 2T,16,Tupi/MG
306706,09:00 - 2T,45 - 2T,14,Madureira/RJ
168995,28:00 - 2T,45 - 2T,19,Tupi/MG
166101,31:00 - 2T,45 - 2T,18,Madureira/RJ
121951,37:00 - 2T,45 - 2T,18,Tupi/MG
