CBF,In,Out,Nº,Clube
296977,00:00 - 1T,45:00 - 2T,1,SerCaxias/RS
298952,00:00 - 1T,45:00 - 2T,1,Tupi/MG
153476,00:00 - 1T,45:00 - 2T,2,SerCaxias/RS
152660,00:00 - 1T,45:00 - 2T,2,Tupi/MG
138323,00:00 - 1T,45:00 - 2T,3,SerCaxias/RS
306551,00:00 - 1T,41:00 - 2T,3,Tupi/MG
171970,00:00 - 1T,45:00 - 2T,4,SerCaxias/RS
187548,00:00 - 1T,27:00 - 2T,4,Tupi/MG
176526,00:00 - 1T,45:00 - 2T,5,SerCaxias/RS
151497,00:00 - 1T,45:00 - 2T,5,Tupi/MG
371642,00:00 - 1T,45:00 - 2T,6,SerCaxias/RS
294095,00:00 - 1T,45:00 - 2T,6,Tupi/MG
172132,00:00 - 1T,45:00 - 2T,7,SerCaxias/RS
328949,00:00 - 1T,45:00 - 2T,7,Tupi/MG
160596,00:00 - 1T,45:00 - 2T,8,SerCaxias/RS
159339,00:00 - 1T,45:00 - 2T,8,Tupi/MG
311033,00:00 - 1T,45:00 - 2T,9,SerCaxias/RS
353400,00:00 - 1T,38:00 - 2T,9,Tupi/MG
149564,00:00 - 1T,45:00 - 2T,10,SerCaxias/RS
137759,00:00 - 1T,45:00 - 2T,10,Tupi/MG
321847,00:00 - 1T,45:00 - 2T,11,SerCaxias/RS
326622,00:00 - 1T,45:00 - 2T,11,Tupi/MG
145545,27:00 - 2T,45 - 2T,13,Tupi/MG
121951,38:00 - 2T,45 - 2T,18,Tupi/MG
167360,41:00 - 2T,45 - 2T,16,Tupi/MG
