CBF,In,Out,Nº,Clube
169978,00:00 - 1T,45:00 - 2T,22,Fluminense/RJ
369161,00:00 - 1T,45:00 - 2T,12,Vitória/BA
167958,00:00 - 1T,45:00 - 2T,3,Fluminense/RJ
632158,00:00 - 1T,14:00 - 2T,9,Vitória/BA
432491,00:00 - 1T,45:00 - 2T,6,Fluminense/RJ
441070,00:00 - 1T,29:00 - 2T,11,Vitória/BA
172038,00:00 - 1T,45:00 - 2T,14,Fluminense/RJ
540238,00:00 - 1T,45:00 - 2T,14,Vitória/BA
354201,00:00 - 1T,45:00 - 2T,15,Fluminense/RJ
367343,00:00 - 1T,45:00 - 2T,18,Vitória/BA
177071,00:00 - 1T,45:00 - 2T,17,Fluminense/RJ
349707,00:00 - 1T,45:00 - 2T,26,Vitória/BA
346745,00:00 - 1T,20:00 - 2T,18,Fluminense/RJ
337508,00:00 - 1T,45:00 - 2T,28,Vitória/BA
376786,00:00 - 1T,45:00 - 2T,25,Fluminense/RJ
291786,00:00 - 1T,45:00 - 2T,33,Vitória/BA
413284,00:00 - 1T,INT,28,Fluminense/RJ
367372,00:00 - 1T,45:00 - 2T,37,Vitória/BA
303922,00:00 - 1T,45:00 - 2T,33,Fluminense/RJ
402095,00:00 - 1T,45:00 - 2T,40,Vitória/BA
438556,00:00 - 1T,34:00 - 2T,37,Fluminense/RJ
429655,00:00 - 1T,25:00 - 2T,97,Vitória/BA
339900,INT,45:00 - 2T,35,Fluminense/RJ
303718,14:00 - 2T,45:00 - 2T,77,Vitória/BA
315834,20:00 - 2T,45:00 - 2T,7,Fluminense/RJ
154497,25:00 - 2T,45:00 - 2T,99,Vitória/BA
371257,29:00 - 2T,45:00 - 2T,31,Vitória/BA
175390,34:00 - 2T,45:00 - 2T,11,Fluminense/RJ
