CBF,In,Out,Nº,Clube
295557,00:00 - 1T,45:00 - 2T,93,Chapecoense/SC
166276,00:00 - 1T,45:00 - 2T,12,Corinthians/SP
170077,00:00 - 1T,45:00 - 2T,2,Chapecoense/SC
339259,00:00 - 1T,45:00 - 2T,2,Corinthians/SP
313474,00:00 - 1T,45:00 - 2T,3,Chapecoense/SC
320839,00:00 - 1T,45:00 - 2T,5,Corinthians/SP
333975,00:00 - 1T,45:00 - 2T,6,Chapecoense/SC
155541,00:00 - 1T,36:00 - 2T,9,Corinthians/SP
316763,00:00 - 1T,INT,11,Chapecoense/SC
299840,00:00 - 1T,45:00 - 2T,13,Corinthians/SP
162907,00:00 - 1T,45:00 - 2T,15,Chapecoense/SC
429853,00:00 - 1T,45:00 - 2T,14,Corinthians/SP
295957,00:00 - 1T,45:00 - 2T,23,Chapecoense/SC
633271,00:00 - 1T,45:00 - 2T,16,Corinthians/SP
291429,00:00 - 1T,21:00 - 2T,25,Chapecoense/SC
405246,00:00 - 1T,45:00 - 2T,22,Corinthians/SP
169939,00:00 - 1T,45:00 - 2T,55,Chapecoense/SC
376734,00:00 - 1T,26:00 - 2T,25,Corinthians/SP
633725,00:00 - 1T,28:00 - 2T,72,Chapecoense/SC
190389,00:00 - 1T,31:00 - 2T,31,Corinthians/SP
306149,00:00 - 1T,45:00 - 2T,90,Chapecoense/SC
410804,00:00 - 1T,45:00 - 2T,33,Corinthians/SP
509608,INT,45:00 - 2T,29,Chapecoense/SC
623615,21:00 - 2T,45:00 - 2T,34,Chapecoense/SC
429638,26:00 - 2T,45:00 - 2T,38,Corinthians/SP
507566,28:00 - 2T,45:00 - 2T,8,Chapecoense/SC
168387,31:00 - 2T,45:00 - 2T,15,Corinthians/SP
310950,36:00 - 2T,45:00 - 2T,47,Corinthians/SP
