CBF,In,Out,Nº,Clube
129292,00:00 - 1T,45:00 - 2T,1,Cruzeiro/MG
155703,00:00 - 1T,45:00 - 2T,1,Goiás/GO
174360,00:00 - 1T,45:00 - 2T,3,Cruzeiro/MG
176512,00:00 - 1T,45:00 - 2T,2,Goiás/GO
166647,00:00 - 1T,45:00 - 2T,4,Cruzeiro/MG
299142,00:00 - 1T,45:00 - 2T,3,Goiás/GO
157280,00:00 - 1T,45:00 - 2T,6,Cruzeiro/MG
338777,00:00 - 1T,45:00 - 2T,4,Goiás/GO
170812,00:00 - 1T,45:00 - 2T,8,Cruzeiro/MG
169939,00:00 - 1T,45:00 - 2T,5,Goiás/GO
320111,00:00 - 1T,19:00 - 2T,16,Cruzeiro/MG
347608,00:00 - 1T,19:00 - 2T,6,Goiás/GO
177444,00:00 - 1T,45:00 - 2T,17,Cruzeiro/MG
353262,00:00 - 1T,45:00 - 2T,7,Goiás/GO
172142,00:00 - 1T,34:00 - 2T,18,Cruzeiro/MG
150731,00:00 - 1T,44:00 - 2T,8,Goiás/GO
312950,00:00 - 1T,43:00 - 2T,22,Cruzeiro/MG
292175,00:00 - 1T,45:00 - 2T,9,Goiás/GO
166061,00:00 - 1T,45:00 - 2T,25,Cruzeiro/MG
152825,00:00 - 1T,36:00 - 2T,10,Goiás/GO
191616,00:00 - 1T,45:00 - 2T,28,Cruzeiro/MG
302795,00:00 - 1T,45:00 - 2T,11,Goiás/GO
163518,19:00 - 2T,45:00 - 2T,19,Cruzeiro/MG
187540,19:00 - 2T,45:00 - 2T,16,Goiás/GO
138321,34:00 - 2T,45:00 - 2T,10,Cruzeiro/MG
298531,36:00 - 2T,45:00 - 2T,20,Goiás/GO
328399,43:00 - 2T,45:00 - 2T,31,Cruzeiro/MG
321011,44:00 - 2T,45:00 - 2T,17,Goiás/GO
