CBF,In,Out,Nº,Clube
409084,00:00 - 1T,45:00 - 2T,1,Londrina/PR
168281,00:00 - 1T,45:00 - 2T,1,VilaNova/GO
353336,00:00 - 1T,45:00 - 2T,2,Londrina/PR
328949,00:00 - 1T,45:00 - 2T,2,VilaNova/GO
175138,00:00 - 1T,45:00 - 2T,3,Londrina/PR
186128,00:00 - 1T,45:00 - 2T,3,VilaNova/GO
166943,00:00 - 1T,45:00 - 2T,4,Londrina/PR
410702,00:00 - 1T,45:00 - 2T,4,VilaNova/GO
379397,00:00 - 1T,20:00 - 2T,5,Londrina/PR
175223,00:00 - 1T,45:00 - 2T,5,VilaNova/GO
432491,00:00 - 1T,45:00 - 2T,6,Londrina/PR
517393,00:00 - 1T,45:00 - 2T,6,VilaNova/GO
419646,00:00 - 1T,45:00 - 2T,7,Londrina/PR
174194,00:00 - 1T,45:00 - 2T,7,VilaNova/GO
167975,00:00 - 1T,45:00 - 2T,8,Londrina/PR
306605,00:00 - 1T,45:00 - 2T,8,VilaNova/GO
348899,00:00 - 1T,45:00 - 2T,9,Londrina/PR
332037,00:00 - 1T,45:00 - 2T,9,VilaNova/GO
172288,00:00 - 1T,33:00 - 2T,10,Londrina/PR
177957,00:00 - 1T,45:00 - 2T,10,VilaNova/GO
525810,00:00 - 1T,13:00 - 2T,11,Londrina/PR
387313,00:00 - 1T,45:00 - 2T,11,VilaNova/GO
375729,13:00 - 2T,45:00 - 2T,19,Londrina/PR
520072,20:00 - 2T,45:00 - 2T,21,Londrina/PR
441035,33:00 - 2T,45:00 - 2T,17,Londrina/PR
