CBF,Time,Type,Game
185060,08:00 - 1T,NR,005
384408,10:00 - 2T,NR,006
174602,06:00 - 2T,NR,009
160251,44:00 - 1T,NR,010
172513,28:00 - 2T,PN,015
178472,09:00 - 2T,NR,018
402630,04:00 - 1T,NR,019
301087,44:00 - 1T,NR,020
159419,30:00 - 2T,NR,022
300744,03:00 - 1T,NR,024
314287,06:00 - 1T,NR,025
461488,12:00 - 2T,NR,026
423003,22:00 - 1T,NR,028
174602,17:00 - 2T,NR,029
360465,07:00 - 1T,NR,035
398260,15:00 - 1T,NR,037
429655,43:00 - 1T,NR,038
448273,19:00 - 2T,NR,042
125250,45:00 - 1T,NR,045
292623,42:00 - 2T,NR,046
183381,36:00 - 1T,NR,048
440927,42:00 - 2T,NR,050
155026,+1 - 1T,PN,052
419646,06:00 - 2T,NR,052
541107,07:00 - 2T,NR,057
326569,33:00 - 2T,NR,058
184899,+3 - 2T,NR,058
355362,03:00 - 2T,NR,059
298373,05:00 - 1T,NR,062
354201,20:00 - 1T,NR,063
307957,10:00 - 1T,NR,064
541107,35:00 - 1T,NR,065
184899,02:00 - 1T,NR,066
554821,19:00 - 1T,NR,068
408134,09:00 - 1T,NR,074
303030,03:00 - 2T,NR,077
180181,05:00 - 1T,NR,080
148961,08:00 - 1T,PN,081
408134,02:00 - 1T,NR,082
321556,30:00 - 1T,NR,086
398805,33:00 - 2T,NR,088
178099,+1 - 1T,NR,092
125250,17:00 - 1T,PN,095
175065,38:00 - 1T,NR,096
185680,03:00 - 1T,NR,100
148961,24:00 - 2T,NR,102
164453,42:00 - 1T,NR,105
308434,+2 - 2T,NR,105
160596,34:00 - 1T,NR,106
301503,06:00 - 2T,PN,107
178684,35:00 - 1T,NR,108
191433,09:00 - 1T,NR,109
170095,25:00 - 1T,NR,113
181254,37:00 - 1T,FT,115
184899,02:00 - 1T,NR,116
178684,44:00 - 1T,NR,117
180181,40:00 - 1T,NR,119
304035,06:00 - 1T,NR,120
360293,+3 - 2T,NR,120
155065,36:00 - 1T,NR,122
541107,32:00 - 2T,NR,125
360465,26:00 - 1T,NR,126
178472,42:00 - 1T,NR,128
181209,08:00 - 1T,NR,129
183975,37:00 - 1T,NR,130
406946,09:00 - 1T,NR,136
291939,38:00 - 2T,NR,139
348899,37:00 - 2T,NR,144
293515,21:00 - 1T,NR,146
166053,14:00 - 1T,NR,147
191433,36:00 - 2T,PN,149
301087,+3 - 2T,NR,150
304035,41:00 - 1T,NR,153
308495,14:00 - 1T,NR,155
166053,31:00 - 1T,FT,156
186564,16:00 - 1T,NR,158
303037,16:00 - 1T,NR,159
314287,18:00 - 1T,NR,165
159343,12:00 - 1T,PN,166
175747,19:00 - 1T,NR,167
162905,13:00 - 1T,NR,169
295792,44:00 - 1T,NR,170
328765,32:00 - 1T,NR,174
310627,41:00 - 2T,FT,175
301503,17:00 - 1T,PN,177
172288,10:00 - 1T,NR,178
354183,+1 - 2T,NR,179
301087,01:00 - 2T,NR,180
518820,30:00 - 2T,NR,181
295792,26:00 - 1T,NR,185
184899,19:00 - 2T,PN,186
162026,40:00 - 1T,NR,195
301503,39:00 - 1T,PN,197
567555,03:00 - 2T,NR,198
419498,12:00 - 1T,CT,199
419646,03:00 - 1T,NR,201
318493,17:00 - 1T,NR,202
160251,01:00 - 1T,NR,209
184899,34:00 - 2T,NR,210
175747,13:00 - 2T,NR,213
431945,+4 - 2T,NR,213
181334,05:00 - 1T,PN,218
298373,42:00 - 2T,NR,223
157449,14:00 - 2T,NR,226
177261,29:00 - 1T,NR,227
419646,16:00 - 1T,NR,233
140778,27:00 - 2T,NR,236
429655,11:00 - 1T,NR,238
178684,22:00 - 1T,NR,241
178099,43:00 - 1T,PN,246
183975,28:00 - 1T,FT,248
169800,40:00 - 1T,NR,250
158675,30:00 - 1T,NR,252
294996,32:00 - 1T,CT,255
175747,01:00 - 2T,NR,256
309315,04:00 - 2T,NR,257
314287,07:00 - 1T,NR,258
170016,38:00 - 2T,NR,264
299481,09:00 - 1T,PN,265
175135,20:00 - 1T,NR,266
151005,03:00 - 2T,PN,267
162905,29:00 - 1T,NR,271
120743,+1 - 2T,NR,271
412852,41:00 - 1T,NR,272
166124,40:00 - 2T,NR,273
408134,43:00 - 1T,NR,275
307277,11:00 - 1T,NR,277
181254,14:00 - 1T,NR,278
398805,33:00 - 2T,NR,279
171807,34:00 - 1T,NR,280
291866,+5 - 1T,NR,281
160326,04:00 - 1T,FT,283
155026,30:00 - 1T,NR,284
328312,32:00 - 2T,NR,290
