Campeonato:,Campeonato Brasileiro - Série B/2021,,Rodada:,25
Jogo:,Sampaio Corrêa / MA X Brusque / SC,,,
Data:,21/09/2021 Horário: 19:00 Estádio:,Governador João Castelo / Sao Luis,,
"",Arbitragem
Arbitro:,Alexandre Vargas Tavares de Jesus (AB / RJ)
Arbitro Assistente 1:,Silbert Faria Sisquim (AB / RJ)
Arbitro Assistente 2:,Thiago Rosa de Oliveira (AB / RJ)
Quarto Arbitro:,Maykon Matos Nunes (CD / MA)
Analista de Campo:,Marcelo Bispo Nunes Filho (CBF / MA)
VAR:,Rodrigo Nunes de Sa (VAR-FIFA / RJ)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:52Atraso:,,Não Houve Entrada do mandante: 19:59,,Atraso:,Não Houve
Entrada do visitante:,18:55Atraso:,,Não Houve Entrada do visitante: 20:01,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:03,,Atraso:,Não Houve
Término do 1o Tempo:,19:48Acréscimo:,,3 min Término do 2o Tempo: 20:54,Acréscimo:,,6 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 2 X 2,,,
"",,,,,Relação de Jogadores,,,,
"",,Sampaio Corrêa / MA,,,,Brusque / SC,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
31,Mota,Willis Mota Moreira T(g),,P,175143 85 Ze Carlos,Jose Carlos dos Anjo ... T(g),,P,163064
4,Eder,Eder Lima dos Santos T,,P,184087 4 Everton,Everton Paulo Strieder T,,P,302881
6,Mascarenhas,Matheus Mascarenhas  ... T,,P,309332 5 Rodolfo,Gerson Rodolfo da Silva T,,P,183707
8,Ferreira,Leandro Ferreira Pessoa T,,P,180494 6 Airton,Airton Santos de Oliveira T,,P,186040
9,Jackson,Jackson Bernardo da Silva T,,P,565236 8 Ze Mateus,Jose Mateus Junior T,,P,317054
10,Léo Artur,Leonardo Artur de Melo T,,P,343349 9 Eduardo,Eduardo Nascimento d ... T,,P,307405
11,Pimentinha,Anderson Wanderllan  ... T,,P,183546 10 Thiago Ala ...,Luiz Carlos Marques Lima T,,P,298523
13,Joecio,Joecio Barbosa dos Santos T,,P,174017 20 Toty,Christofoly Acioly d ... T,,P,299231
15,Eloir,Eloir Silva Moreira T,,P,184656 30 MAURICIO,Mauricio Garcez de Jesus T,,P,642656
18,Roney,Francisco Roney Vida ... T,,P,363578 31 Marlone,Johnath Marlone Azev ... T,,P,307366
22,Luis Gustavo,Luis Gustavo Lopes Santos T,,P,299242 44 Claudinho,Claudio de Souza T,,P,308008
1,Luiz,Luiz Daniel de Carva ... R(g),,P,351142 21 Ruan,Eudes Ruan de Sousa  ... R(g),,P,295153
2,Mauricio,Mauricio Silva dos Santos R,,P,460385 3 Ianson,Ianson Acosta Soares R,,P,311522
3,Kanu,Antonio Eduardo Pere ... R,,P,165775 7 Bruno Alves,Bruno Alves de Souza R,,P,360598
