CBF,Time,Type,Game
311087,22:00 - 2T,NR,033
308877,31:00 - 2T,NR,033
175011,06:00 - 1T,NR,044
175901,34:00 - 1T,NR,131
156445,34:00 - 1T,NR,133
184307,38:00 - 1T,NR,134
181803,04:00 - 1T,NR,135
180284,09:00 - 1T,NR,135
184656,23:00 - 1T,PN,135
184656,29:00 - 1T,NR,135
183546,36:00 - 2T,NR,135
180284,41:00 - 2T,NR,135
120743,21:00 - 1T,NR,136
308608,27:00 - 1T,NR,136
309584,31:00 - 2T,NR,136
302226,40:00 - 2T,NR,136
136391,45:00 - 1T,NR,137
169800,21:00 - 2T,NR,137
188803,22:00 - 2T,NR,137
168982,32:00 - 1T,NR,139
330966,+3 - 2T,NR,140
180284,05:00 - 2T,NR,142
310711,33:00 - 1T,NR,143
303021,44:00 - 1T,NR,143
310711,02:00 - 2T,NR,143
359495,25:00 - 2T,NR,143
375634,12:00 - 2T,NR,144
297441,28:00 - 2T,NR,144
297441,+3 - 2T,NR,144
296075,10:00 - 2T,NR,145
169302,23:00 - 2T,FT,145
343999,26:00 - 2T,NR,145
176720,30:00 - 2T,FT,145
369678,29:00 - 2T,NR,146
369678,43:00 - 2T,NR,146
137283,25:00 - 1T,NR,147
188113,26:00 - 1T,PN,147
161253,37:00 - 1T,NR,147
178373,31:00 - 2T,NR,147
120743,09:00 - 2T,NR,148
120743,35:00 - 2T,NR,148
164221,11:00 - 1T,NR,150
182629,17:00 - 1T,NR,150
164221,02:00 - 2T,NR,150
175913,37:00 - 2T,NR,150
175913,+1 - 2T,FT,150
141922,09:00 - 1T,CT,151
187746,38:00 - 1T,NR,151
300229,40:00 - 1T,NR,151
187746,11:00 - 2T,NR,151
326613,07:00 - 1T,NR,152
353568,43:00 - 2T,NR,152
150176,20:00 - 1T,NR,153
146817,11:00 - 2T,NR,153
297441,35:00 - 1T,NR,154
186128,04:00 - 2T,NR,154
175901,+2 - 2T,NR,154
337219,19:00 - 1T,NR,155
337172,07:00 - 2T,NR,155
188803,26:00 - 1T,NR,157
292892,20:00 - 2T,NR,157
293172,35:00 - 1T,NR,158
310711,11:00 - 2T,NR,158
326861,26:00 - 2T,NR,158
178848,23:00 - 1T,NR,160
309584,31:00 - 2T,NR,160
328778,38:00 - 2T,NR,160
160781,10:00 - 1T,NR,161
326861,31:00 - 1T,CT,161
309982,24:00 - 2T,NR,161
188803,25:00 - 2T,NR,162
180552,39:00 - 2T,NR,162
174081,40:00 - 2T,NR,162
159419,45:00 - 2T,NR,162
310711,22:00 - 1T,NR,163
306019,02:00 - 1T,NR,166
157298,27:00 - 1T,CT,166
306019,+1 - 2T,NR,166
161253,17:00 - 1T,NR,167
308608,30:00 - 1T,NR,167
137283,34:00 - 2T,PN,167
187746,07:00 - 1T,NR,168
152160,40:00 - 1T,NR,168
165439,+1 - 1T,NR,168
133023,04:00 - 2T,NR,169
180284,11:00 - 2T,PN,169
175747,40:00 - 1T,PN,172
120743,13:00 - 2T,NR,172
303987,45:00 - 1T,NR,173
178891,20:00 - 1T,NR,174
163247,41:00 - 1T,CT,174
294769,18:00 - 2T,NR,174
169800,14:00 - 1T,NR,175
178373,28:00 - 1T,NR,175
132336,02:00 - 2T,NR,175
296349,37:00 - 2T,NR,175
137340,15:00 - 1T,NR,176
178814,44:00 - 2T,NR,176
160781,04:00 - 1T,NR,178
188113,07:00 - 1T,NR,178
178848,10:00 - 1T,NR,178
184656,34:00 - 1T,PN,178
301369,44:00 - 2T,NR,178
188113,+1 - 2T,NR,178
