CBF,In,Out,Nº,Clube
162211,00:00 - 1T,45:00 - 2T,1,Salgueiro/PE
156843,00:00 - 1T,45:00 - 2T,1,MotoClub/MA
299231,00:00 - 1T,45:00 - 2T,2,Salgueiro/PE
303972,00:00 - 1T,45:00 - 2T,2,MotoClub/MA
400624,00:00 - 1T,45:00 - 2T,3,Salgueiro/PE
370576,00:00 - 1T,45:00 - 2T,3,MotoClub/MA
151886,00:00 - 1T,45:00 - 2T,4,Salgueiro/PE
328778,00:00 - 1T,45:00 - 2T,4,MotoClub/MA
183707,00:00 - 1T,36:00 - 2T,5,Salgueiro/PE
172165,00:00 - 1T,45:00 - 2T,5,MotoClub/MA
336836,00:00 - 1T,45:00 - 2T,6,Salgueiro/PE
342629,00:00 - 1T,45:00 - 2T,6,MotoClub/MA
184506,00:00 - 1T,45:00 - 2T,7,Salgueiro/PE
308482,00:00 - 1T,45:00 - 2T,7,MotoClub/MA
178383,00:00 - 1T,45:00 - 2T,8,Salgueiro/PE
166776,00:00 - 1T,45:00 - 2T,8,MotoClub/MA
368000,00:00 - 1T,+2:00 - 2T,9,Salgueiro/PE
189431,00:00 - 1T,45:00 - 2T,9,MotoClub/MA
341083,00:00 - 1T,45:00 - 2T,10,Salgueiro/PE
399252,00:00 - 1T,45:00 - 2T,10,MotoClub/MA
541189,00:00 - 1T,45:00 - 2T,11,Salgueiro/PE
343511,00:00 - 1T,45:00 - 2T,11,MotoClub/MA
302554,+2:00 - 2T,45 - 2T,17,Salgueiro/PE
327039,36:00 - 2T,45 - 2T,20,Salgueiro/PE
