CBF,In,Out,Nº,Clube
187301,00:00 - 1T,45:00 - 2T,1,Bragantino/SP
298952,00:00 - 1T,45:00 - 2T,1,SãoBento/SP
318907,00:00 - 1T,45:00 - 2T,2,Bragantino/SP
305809,00:00 - 1T,45:00 - 2T,2,SãoBento/SP
304266,00:00 - 1T,45:00 - 2T,3,Bragantino/SP
172886,00:00 - 1T,45:00 - 2T,3,SãoBento/SP
291534,00:00 - 1T,45:00 - 2T,4,Bragantino/SP
161639,00:00 - 1T,45:00 - 2T,4,SãoBento/SP
323125,00:00 - 1T,10:00 - 2T,5,Bragantino/SP
156835,00:00 - 1T,45:00 - 2T,5,SãoBento/SP
304325,00:00 - 1T,45:00 - 2T,6,Bragantino/SP
159612,00:00 - 1T,45:00 - 2T,6,SãoBento/SP
346523,00:00 - 1T,24:00 - 2T,7,Bragantino/SP
438556,00:00 - 1T,45:00 - 2T,7,SãoBento/SP
152208,00:00 - 1T,45:00 - 2T,8,Bragantino/SP
292320,00:00 - 1T,45:00 - 2T,8,SãoBento/SP
369768,00:00 - 1T,45:00 - 2T,9,Bragantino/SP
181490,00:00 - 1T,45:00 - 2T,9,SãoBento/SP
177920,00:00 - 1T,31:00 - 2T,10,Bragantino/SP
188294,00:00 - 1T,45:00 - 2T,10,SãoBento/SP
351975,00:00 - 1T,45:00 - 2T,11,Bragantino/SP
340657,00:00 - 1T,45:00 - 2T,11,SãoBento/SP
356564,10:00 - 2T,45 - 2T,17,Bragantino/SP
182469,24:00 - 2T,45 - 2T,18,Bragantino/SP
187548,31:00 - 2T,45 - 2T,20,Bragantino/SP
