CBF,In,Out,Nº,Clube
146379,00:00 - 1T,45:00 - 2T,1,Botafogo/PB
162211,00:00 - 1T,45:00 - 2T,1,Salgueiro/PE
156897,00:00 - 1T,45:00 - 2T,3,Botafogo/PB
156119,00:00 - 1T,25:00 - 2T,2,Salgueiro/PE
183732,00:00 - 1T,45:00 - 2T,4,Botafogo/PB
151886,00:00 - 1T,45:00 - 2T,3,Salgueiro/PE
358911,00:00 - 1T,45:00 - 2T,7,Botafogo/PB
170277,00:00 - 1T,45:00 - 2T,4,Salgueiro/PE
129325,00:00 - 1T,25:00 - 2T,9,Botafogo/PB
183707,00:00 - 1T,34:00 - 2T,5,Salgueiro/PE
142928,00:00 - 1T,45:00 - 2T,10,Botafogo/PB
336836,00:00 - 1T,45:00 - 2T,6,Salgueiro/PE
293090,00:00 - 1T,43:00 - 2T,11,Botafogo/PB
299231,00:00 - 1T,45:00 - 2T,7,Salgueiro/PE
336531,00:00 - 1T,37:00 - 2T,14,Botafogo/PB
178383,00:00 - 1T,45:00 - 2T,8,Salgueiro/PE
298633,00:00 - 1T,45:00 - 2T,15,Botafogo/PB
368000,00:00 - 1T,30:00 - 2T,9,Salgueiro/PE
292998,00:00 - 1T,45:00 - 2T,20,Botafogo/PB
341083,00:00 - 1T,45:00 - 2T,10,Salgueiro/PE
183073,00:00 - 1T,45:00 - 2T,22,Botafogo/PB
184506,00:00 - 1T,45:00 - 2T,11,Salgueiro/PE
317025,25:00 - 2T,45 - 2T,25,Botafogo/PB
302554,25:00 - 2T,45 - 2T,20,Salgueiro/PE
541189,30:00 - 2T,45 - 2T,19,Salgueiro/PE
533140,34:00 - 2T,45 - 2T,17,Salgueiro/PE
307502,37:00 - 2T,45 - 2T,17,Botafogo/PB
161974,43:00 - 2T,45 - 2T,6,Botafogo/PB
