CBF,In,Out,Nº,Clube
186446,00:00 - 1T,45:00 - 2T,1,Ypiranga/RS
349146,00:00 - 1T,45:00 - 2T,1,MogiMirim/SP
182323,00:00 - 1T,45:00 - 2T,2,Ypiranga/RS
406738,00:00 - 1T,45:00 - 2T,2,MogiMirim/SP
171863,00:00 - 1T,45:00 - 2T,3,Ypiranga/RS
154197,00:00 - 1T,45:00 - 2T,3,MogiMirim/SP
291775,00:00 - 1T,45:00 - 2T,4,Ypiranga/RS
318000,00:00 - 1T,45:00 - 2T,4,MogiMirim/SP
347208,00:00 - 1T,45:00 - 2T,5,Ypiranga/RS
169519,00:00 - 1T,45:00 - 2T,5,MogiMirim/SP
295793,00:00 - 1T,45:00 - 2T,6,Ypiranga/RS
309941,00:00 - 1T,45:00 - 2T,6,MogiMirim/SP
411198,00:00 - 1T,16:00 - 2T,7,Ypiranga/RS
300810,00:00 - 1T,45:00 - 2T,7,MogiMirim/SP
159912,00:00 - 1T,45:00 - 2T,8,Ypiranga/RS
188165,00:00 - 1T,45:00 - 2T,8,MogiMirim/SP
391068,00:00 - 1T,45:00 - 2T,9,Ypiranga/RS
327271,00:00 - 1T,45:00 - 2T,9,MogiMirim/SP
158513,00:00 - 1T,INT,10,Ypiranga/RS
326257,00:00 - 1T,45:00 - 2T,10,MogiMirim/SP
293136,00:00 - 1T,INT,11,Ypiranga/RS
459518,00:00 - 1T,45:00 - 2T,11,MogiMirim/SP
161683,INT,45 - 2T,17,Ypiranga/RS
298805,INT,45 - 2T,19,Ypiranga/RS
354638,16:00 - 2T,45 - 2T,15,Ypiranga/RS
