CBF,In,Out,Nº,Clube
145650,00:00 - 1T,45:00 - 2T,1,Paysandu/PA
133435,00:00 - 1T,45:00 - 2T,1,Brasil/RS
296748,00:00 - 1T,45:00 - 2T,2,Paysandu/PA
293010,00:00 - 1T,45:00 - 2T,2,Brasil/RS
140899,00:00 - 1T,45:00 - 2T,3,Paysandu/PA
140044,00:00 - 1T,45:00 - 2T,3,Brasil/RS
188660,00:00 - 1T,45:00 - 2T,4,Paysandu/PA
172296,00:00 - 1T,45:00 - 2T,4,Brasil/RS
146969,00:00 - 1T,45:00 - 2T,8,Paysandu/PA
146430,00:00 - 1T,45:00 - 2T,5,Brasil/RS
340020,00:00 - 1T,45:00 - 2T,9,Paysandu/PA
183840,00:00 - 1T,34:00 - 2T,6,Brasil/RS
175323,00:00 - 1T,20:00 - 2T,10,Paysandu/PA
311487,00:00 - 1T,45:00 - 2T,7,Brasil/RS
158854,00:00 - 1T,45:00 - 2T,22,Paysandu/PA
179012,00:00 - 1T,45:00 - 2T,8,Brasil/RS
188170,00:00 - 1T,32:00 - 2T,25,Paysandu/PA
362991,00:00 - 1T,19:00 - 2T,9,Brasil/RS
303237,00:00 - 1T,45:00 - 2T,30,Paysandu/PA
160174,00:00 - 1T,45:00 - 2T,10,Brasil/RS
293092,00:00 - 1T,29:00 - 2T,37,Paysandu/PA
295017,00:00 - 1T,25:00 - 2T,11,Brasil/RS
296334,19:00 - 2T,45 - 2T,17,Brasil/RS
308418,20:00 - 2T,45 - 2T,19,Paysandu/PA
345210,25:00 - 2T,45 - 2T,18,Brasil/RS
181396,29:00 - 2T,45 - 2T,11,Paysandu/PA
291468,32:00 - 2T,45 - 2T,17,Paysandu/PA
291997,34:00 - 2T,45 - 2T,14,Brasil/RS
