CBF,In,Out,Nº,Clube
177931,00:00 - 1T,45:00 - 2T,1,Oeste/SP
145650,00:00 - 1T,45:00 - 2T,1,Paysandu/PA
352632,00:00 - 1T,45:00 - 2T,2,Oeste/SP
296748,00:00 - 1T,45:00 - 2T,2,Paysandu/PA
183724,00:00 - 1T,45:00 - 2T,3,Oeste/SP
140899,00:00 - 1T,45:00 - 2T,3,Paysandu/PA
151406,00:00 - 1T,45:00 - 2T,4,Oeste/SP
188660,00:00 - 1T,45:00 - 2T,4,Paysandu/PA
338237,00:00 - 1T,45:00 - 2T,5,Oeste/SP
178569,00:00 - 1T,45:00 - 2T,5,Paysandu/PA
148155,00:00 - 1T,21:00 - 2T,6,Oeste/SP
146969,00:00 - 1T,45:00 - 2T,8,Paysandu/PA
178424,00:00 - 1T,45:00 - 2T,7,Oeste/SP
175323,00:00 - 1T,45:00 - 2T,10,Paysandu/PA
308495,00:00 - 1T,40:00 - 2T,8,Oeste/SP
172288,00:00 - 1T,28:00 - 2T,20,Paysandu/PA
377015,00:00 - 1T,45:00 - 2T,9,Oeste/SP
188170,00:00 - 1T,32:00 - 2T,25,Paysandu/PA
308733,00:00 - 1T,21:00 - 2T,10,Oeste/SP
303237,00:00 - 1T,45:00 - 2T,30,Paysandu/PA
343349,00:00 - 1T,45:00 - 2T,11,Oeste/SP
293092,00:00 - 1T,42:00 - 2T,37,Paysandu/PA
335362,21:00 - 2T,45 - 2T,16,Oeste/SP
181254,21:00 - 2T,45 - 2T,18,Oeste/SP
308418,28:00 - 2T,45 - 2T,19,Paysandu/PA
353792,32:00 - 2T,45 - 2T,27,Paysandu/PA
294996,40:00 - 2T,45 - 2T,15,Oeste/SP
172513,42:00 - 2T,45 - 2T,40,Paysandu/PA
