CBF,In,Out,Nº,Clube
188398,00:00 - 1T,45:00 - 2T,1,Ceará/CE
177436,00:00 - 1T,45:00 - 2T,12,Tupi/MG
392058,00:00 - 1T,45:00 - 2T,2,Ceará/CE
316766,00:00 - 1T,INT,2,Tupi/MG
176196,00:00 - 1T,45:00 - 2T,6,Ceará/CE
142460,00:00 - 1T,45:00 - 2T,3,Tupi/MG
328312,00:00 - 1T,26:00 - 2T,8,Ceará/CE
177098,00:00 - 1T,45:00 - 2T,4,Tupi/MG
189538,00:00 - 1T,INT,10,Ceará/CE
166416,00:00 - 1T,45:00 - 2T,5,Tupi/MG
182550,00:00 - 1T,45:00 - 2T,14,Ceará/CE
306706,00:00 - 1T,45:00 - 2T,6,Tupi/MG
179098,00:00 - 1T,45:00 - 2T,16,Ceará/CE
185860,00:00 - 1T,INT,7,Tupi/MG
159343,00:00 - 1T,15:00 - 2T,18,Ceará/CE
320592,00:00 - 1T,45:00 - 2T,8,Tupi/MG
297441,00:00 - 1T,45:00 - 2T,27,Ceará/CE
150855,00:00 - 1T,45:00 - 2T,9,Tupi/MG
300886,00:00 - 1T,45:00 - 2T,88,Ceará/CE
169859,00:00 - 1T,45:00 - 2T,10,Tupi/MG
191513,00:00 - 1T,45:00 - 2T,90,Ceará/CE
307486,00:00 - 1T,38:00 - 2T,11,Tupi/MG
324550,INT,45 - 2T,16,Tupi/MG
305977,INT,45 - 2T,11,Ceará/CE
167360,INT,45 - 2T,15,Tupi/MG
180284,15:00 - 2T,45 - 2T,9,Ceará/CE
446399,26:00 - 2T,45 - 2T,37,Ceará/CE
343790,38:00 - 2T,45 - 2T,19,Tupi/MG
