CBF,In,Out,Nº,Clube
136474,00:00 - 1T,45:00 - 2T,1,Jacuipense/BA
294558,00:00 - 1T,45:00 - 2T,1,Globo/RN
376566,00:00 - 1T,45:00 - 2T,2,Jacuipense/BA
365792,00:00 - 1T,45:00 - 2T,2,Globo/RN
177822,00:00 - 1T,45:00 - 2T,3,Jacuipense/BA
151885,00:00 - 1T,45:00 - 2T,3,Globo/RN
173932,00:00 - 1T,45:00 - 2T,4,Jacuipense/BA
126203,00:00 - 1T,45:00 - 2T,4,Globo/RN
174196,00:00 - 1T,45:00 - 2T,5,Jacuipense/BA
184882,00:00 - 1T,20:00 - 2T,5,Globo/RN
299231,00:00 - 1T,45:00 - 2T,6,Jacuipense/BA
291689,00:00 - 1T,45:00 - 2T,6,Globo/RN
156380,00:00 - 1T,INT,7,Jacuipense/BA
151607,00:00 - 1T,45:00 - 2T,7,Globo/RN
341683,00:00 - 1T,45:00 - 2T,8,Jacuipense/BA
292000,00:00 - 1T,45:00 - 2T,8,Globo/RN
309315,00:00 - 1T,45:00 - 2T,9,Jacuipense/BA
169376,00:00 - 1T,45:00 - 2T,9,Globo/RN
171823,00:00 - 1T,42:00 - 2T,10,Jacuipense/BA
301030,00:00 - 1T,40:00 - 2T,10,Globo/RN
310671,00:00 - 1T,13:00 - 2T,11,Jacuipense/BA
314310,00:00 - 1T,15:00 - 2T,11,Globo/RN
186436,INT,45 - 2T,20,Jacuipense/BA
184644,13:00 - 2T,45 - 2T,18,Jacuipense/BA
433682,15:00 - 2T,45 - 2T,17,Globo/RN
188135,20:00 - 2T,45 - 2T,15,Globo/RN
413857,40:00 - 2T,45 - 2T,18,Globo/RN
387170,42:00 - 2T,45 - 2T,16,Jacuipense/BA
